gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A,Y,INVxp5_ASAP7_6t_R,negative_unate,10.7119,9.0171,12.4357,9.37104
U1001,A,Y,INVxp5_ASAP7_6t_R,negative_unate,11.2846,10.3063,12.7308,10.7335
U1002,A,Y,INVxp5_ASAP7_6t_R,negative_unate,20.711,19.121,23.2916,21.2334
U1003,A,Y,AND2x2_ASAP7_6t_R,positive_unate,18.6253,23.4522,10.3711,10.5862
U1003,B,Y,AND2x2_ASAP7_6t_R,positive_unate,17.8131,21.8793,10.4159,10.374
U1004,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.4931,12.8593,18.2334,13.3912
U1005,A,Y,AND2x2_ASAP7_6t_R,positive_unate,23.789,29.559,11.6552,11.431
U1005,B,Y,AND2x2_ASAP7_6t_R,positive_unate,23.9738,29.5487,11.6493,11.2101
U1006,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.8701,15.6875,18.658,16.6369
U1007,A,Y,NOR2xp5_ASAP7_6t_R,negative_unate,20.0751,21.5663,25.3262,23.4539
U1007,B,Y,NOR2xp5_ASAP7_6t_R,negative_unate,15.244,13.5439,22.9258,16.8851
U1008,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,24.8281,16.5574,26.209,18.78
U1008,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,25.7562,20.0275,27.925,24.8237
U1009,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.798,13.039,18.769,13.6306
U1010,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.8874,15.4261,18.782,16.3343
U1011,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,23.6962,30.2868,15.6797,22.0359
U1011,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,20.6315,16.1194,29.1903,20.4799
U1011,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,24.3828,31.6394,15.7451,20.9505
U1011,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,19.9563,17.6786,28.942,22.6432
U1012,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.9917,12.5406,26.0083,16.7033
U1012,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,16.8718,13.0125,23.4937,17.0586
U1013,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,21.9632,14.36,28.7818,18.7504
U1013,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.964,15.0456,25.9628,19.3178
U1014,A1,Y,AOI21xp25_ASAP7_6t_R,negative_unate,27.7566,22.475,42.7628,30.6632
U1014,A2,Y,AOI21xp25_ASAP7_6t_R,negative_unate,27.9426,19.7245,44.1743,29.8811
U1014,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,29.1728,15.8836,44.174,18.4665
U1014,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,29.1728,15.8836,44.174,18.4665
U1014,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,27.8697,15.8105,42.8383,17.5397
U1014,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,22.4093,15.7514,32.3983,17.5932
U1015,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,23.1515,14.4433,28.2439,17.6754
U1015,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.5025,14.5877,24.1862,18.0697
U1016,A,Y,INVxp5_ASAP7_6t_R,negative_unate,14.8312,11.7125,16.3611,12.303
U1017,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,23.9473,17.1242,27.5876,19.5969
U1017,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,26.5068,22.0909,29.2831,26.5956
U1018,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,14.9025,11.0283,17.7342,12.3212
U1018,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,25.7562,20.0275,27.925,24.8237
U1019,A,Y,OR2x2_ASAP7_6t_R,positive_unate,37.6213,32.923,13.9544,12.6875
U1019,B,Y,OR2x2_ASAP7_6t_R,positive_unate,29.1271,29.7274,13.0239,12.325
U1020,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,21.0285,15.0427,31.0576,20.6528
