gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A1,ZN,NOR3_X2,negative_unate,0.0206889,0.0108136,0.0325937,0.0112477
U1000,A2,ZN,NOR3_X2,negative_unate,0.0277938,0.0175283,0.031845,0.0167781
U1000,A3,ZN,NOR3_X2,negative_unate,0.0296068,0.0185556,0.0314088,0.0180766
U1001,A1,ZN,XNOR2_X1,positive_unate,0.0308438,0.0326762,0.0263849,0.0370893
U1001,A1,ZN,XNOR2_X1,negative_unate,0.0264759,0.024822,0.0432149,0.0358997
U1001,A2,ZN,XNOR2_X1,positive_unate,0.0307776,0.0339568,0.02616,0.0344703
U1001,A2,ZN,XNOR2_X1,negative_unate,0.0289811,0.0247233,0.0428791,0.0376896
U1002,A1,ZN,NAND2_X1,negative_unate,0.0125531,0.0162487,0.0149142,0.0217572
U1002,A2,ZN,NAND2_X1,negative_unate,0.0195757,0.0233046,0.0202432,0.0229381
U1003,A1,ZN,OAI21_X2,negative_unate,0.0251851,0.0252417,0.0353351,0.0306513
U1003,A2,ZN,OAI21_X2,negative_unate,0.024651,0.0199345,0.0335294,0.0301604
U1003,B,ZN,OAI21_X2,negative_unate,0.0168662,0.0261323,0.024982,0.0302945
U1004,A1,ZN,AOI21_X2,negative_unate,0.0147225,0.0131417,0.0202249,0.0163211
U1004,A2,ZN,AOI21_X2,negative_unate,0.0175297,0.0151294,0.0235822,0.0152518
U1004,B,ZN,AOI21_X2,negative_unate,0.0153298,0.0118533,0.0156475,0.0122807
U1005,A1,ZN,AOI21_X2,negative_unate,0.0147225,0.0131417,0.0202249,0.0163211
U1005,A2,ZN,AOI21_X2,negative_unate,0.0157342,0.0166681,0.0225951,0.0157966
U1005,B,ZN,AOI21_X2,negative_unate,0.0183317,0.014969,0.0164321,0.0145656
U1006,A1,ZN,XNOR2_X1,positive_unate,0.0321877,0.0339174,0.0230029,0.031524
U1006,A1,ZN,XNOR2_X1,negative_unate,0.0270781,0.0252806,0.0380708,0.0321441
U1006,A2,ZN,XNOR2_X1,positive_unate,0.0280822,0.0287459,0.0226134,0.0289139
U1006,A2,ZN,XNOR2_X1,negative_unate,0.0235369,0.0207943,0.035652,0.0317846
U1007,A1,ZN,NOR2_X1,negative_unate,0.0235276,0.0165651,0.0336131,0.0179127
U1007,A2,ZN,NOR2_X1,negative_unate,0.0329178,0.0269494,0.0354892,0.0281501
U1008,A1,ZN,XNOR2_X1,positive_unate,0.0361402,0.0448126,0.0411018,0.0603869
U1008,A1,ZN,XNOR2_X1,negative_unate,0.0412743,0.0344025,0.0720316,0.0580495
U1008,A2,ZN,XNOR2_X1,positive_unate,0.0404697,0.0478335,0.0410114,0.057726
U1008,A2,ZN,XNOR2_X1,negative_unate,0.0449966,0.0392409,0.071887,0.0611685
U1009,A1,ZN,NAND2_X1,negative_unate,0.011203,0.0145071,0.0129999,0.0190773
U1009,A2,ZN,NAND2_X1,negative_unate,0.0147129,0.0167814,0.0161013,0.0184759
U1010,A1,ZN,XNOR2_X1,positive_unate,0.0261112,0.0297944,0.0192119,0.025769
U1010,A1,ZN,XNOR2_X1,negative_unate,0.0222705,0.0178923,0.0306868,0.0245044
U1010,A2,ZN,XNOR2_X1,positive_unate,0.0279697,0.0284077,0.0190244,0.0231881
U1010,A2,ZN,XNOR2_X1,negative_unate,0.0221794,0.0200229,0.028904,0.0270593
U1011,I,ZN,INV_X1,negative_unate,0.0158941,0.0168338,0.0205495,0.0192062
U1012,I,ZN,INV_X2,negative_unate,0.0157965,0.0168705,0.0179694,0.0175241
U1013,A1,Z,XOR2_X1,positive_unate,0.034208,0.0301447,0.0321026,0.0178821
