gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,Y,INVx2_ASAP7_6t_R,negative_unate,26.9647,23.5214,38.6574,30.5417
U10,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,19.3364,14.0713,25.1364,16.8861
U10,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.7042,15.2754,23.3147,18.1299
U100,A,Y,INVx2_ASAP7_6t_R,negative_unate,21.3155,15.9664,24.986,17.8535
U101,A,Y,INVx2_ASAP7_6t_R,negative_unate,23.2208,21.8679,27.2758,24.3296
U102,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.4681,11.8164,18.6801,12.5608
U102,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,19.6804,14.1173,21.8675,15.1282
U102,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,12.4362,13.7379,13.8299,14.4582
U102,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,12.2685,11.0943,12.5848,11.4834
U102,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,12.336,12.5909,12.4514,13.8039
U102,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,12.4362,13.7379,13.8299,14.4582
U103,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,14.5648,11.0924,15.8365,10.9395
U103,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.6826,12.7251,18.6351,12.8105
U103,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.84785,10.2121,8.43131,10.3943
U103,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.75655,8.13759,7.13284,7.6991
U103,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.80307,9.22155,7.08743,9.55993
U103,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.84785,10.2121,8.43131,10.3943
U104,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,12.3518,14.3609,14.6518,18.1365
U104,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.272,15.4968,15.4,19.014
U105,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,16.282,15.7184,18.22,19.7652
U105,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,13.8183,17.1097,15.5626,20.8566
U106,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,13.2136,9.25819,23.7963,15.0641
U106,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.6598,15.2008,23.4134,18.099
U107,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,22.1117,15.1338,26.8708,17.9832
U107,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.6598,15.2008,23.4134,18.099
U108,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,33.0884,28.1738,41.8935,18.5475
U108,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,25.8393,21.9921,40.615,30.7491
U108,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,36.7772,31.7454,40.5155,18.7055
U108,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,29.5271,23.7666,43.3946,32.294
U109,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.0291,14.9992,14.6331,16.3886
U109,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,9.05505,11.1852,9.26985,12.8338
U11,A,Y,INVx1_ASAP7_6t_R,negative_unate,14.0044,14.2962,15.3037,15.2265
U110,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,29.3888,26.2214,28.8634,13.8258
U110,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,20.3906,21.362,28.1997,25.5537
U110,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,30.6579,28.7563,27.777,13.9683
U110,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,23.238,19.2386,31.0008,24.1816
U111,A,Y,INVx1_ASAP7_6t_R,negative_unate,9.71556,7.49158,9.83335,6.98442
U112,A,Y,INVx1_ASAP7_6t_R,negative_unate,13.9931,13.1653,15.8165,14.0461
U113,A,Y,INVx1_ASAP7_6t_R,negative_unate,13.5167,12.5718,14.9415,13.2265
U114,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,28.0807,27.7305,26.5375,13.5179
U114,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,20.7243,20.5338,26.7979,24.4231
U114,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,20.713,21.9102,25.2063,13.1634
U114,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,14.9059,11.1823,26.505,19.3315
U115,A,Y,NAND3x1_ASAP7_6t_R,negative_unate,11.0027,7.80348,14.5699,11.1222
U115,B,Y,NAND3x1_ASAP7_6t_R,negative_unate,12.3639,7.89276,18.2204,10.8826
U115,C,Y,NAND3x1_ASAP7_6t_R,negative_unate,14.2081,8.52399,22.1198,11.0635
U116,A,Y,INVx1_ASAP7_6t_R,negative_unate,4.76316,3.85057,6.59964,4.6858
U117,A,Y,INVx11_ASAP7_6t_R,negative_unate,4.50209,3.81254,6.01901,4.28165
U118,A,Y,INVx1_ASAP7_6t_R,negative_unate,6.6561,5.42249,10.9526,8.00941
U119,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,23.8943,30.077,7.69352,10.7533
U119,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,16.9357,12.2581,18.7673,12.6113
U119,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,19.5484,24.9403,7.08277,9.1211
U119,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,11.6595,10.9685,12.1558,10.884
U12,A,Y,INVx1_ASAP7_6t_R,negative_unate,18.2665,15.2814,29.2555,21.371
U120,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,16.1541,15.4694,17.7364,18.8282
U120,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,11.7085,14.7658,13.505,18.551
U121,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.3157,10.4123,14.7008,11.2603
U122,A,Y,INVxp5_ASAP7_6t_R,negative_unate,11.9458,10.7286,13.5857,11.3388
U123,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,17.5,22.6029,6.87795,9.97292
U123,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,10.8336,8.47831,11.7761,7.87679
U123,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,17.7583,25.6338,6.83614,9.13115
U123,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,12.1813,9.37478,12.4651,9.31471
