gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NOR2X1,negative_unate,1.62165e+06,911962,1.53207e+06,373933
U10,A2,Y,NOR2X1,negative_unate,1.62829e+06,1.02397e+06,1.52897e+06,371308
U100,A,Y,INVX1,negative_unate,595493,54758.7,380490,21656.8
U101,A,Y,INVX1,negative_unate,601900,55185.8,388185,22092.2
U102,A1,Y,NOR2X1,negative_unate,1.6278e+06,923851,1.53925e+06,373867
U102,A2,Y,NOR2X1,negative_unate,1.62779e+06,922645,1.53926e+06,373904
U103,A1,Y,NAND2X1,negative_unate,886053,848367,580322,379825
U103,A2,Y,NAND2X1,negative_unate,1.28593e+06,1.0512e+06,1.34861e+06,422757
U104,A,Y,INVX1,negative_unate,-1.22682e+06,795757,339750,9259.48
U105,A1,Y,NAND2X1,negative_unate,886048,848370,580312,379841
U105,A2,Y,NAND2X1,negative_unate,1.28205e+06,1.0272e+06,1.34097e+06,398350
U106,A1,Y,NAND2X1,negative_unate,858456,841218,581684,375590
U106,A2,Y,NAND2X1,negative_unate,1.28606e+06,1.05179e+06,1.34908e+06,423250
U107,A,Y,INVX1,negative_unate,-1.19045e+06,708086,340080,10569
U108,A1,Y,NAND2X1,negative_unate,885986,849251,580314,380365
U108,A2,Y,NAND2X1,negative_unate,1.28604e+06,1.05174e+06,1.349e+06,423202
U109,A1,Y,XOR2X1,positive_unate,2.3154e+06,2.99145e+06,776850,1.04794e+06
U109,A1,Y,XOR2X1,negative_unate,5.2914e+06,4.26046e+06,1.32834e+06,953973
U109,A2,Y,XOR2X1,positive_unate,2.23795e+06,2.89908e+06,1.21103e+06,830513
U109,A2,Y,XOR2X1,negative_unate,5.57527e+06,4.50182e+06,1.01654e+06,830174
U11,A1,Y,NAND2X1,negative_unate,897720,850380,593999,380330
U11,A2,Y,NAND2X1,negative_unate,1.4333e+06,1.06102e+06,1.82001e+06,428760
U110,A1,Y,NAND2X1,negative_unate,886088,848346,580320,379813
U110,A2,Y,NAND2X1,negative_unate,1.28593e+06,1.0512e+06,1.34861e+06,422757
U111,A1,Y,AND2X1,positive_unate,1.28576e+06,1.85098e+06,720341,557157
U111,A2,Y,AND2X1,positive_unate,2.41266e+06,2.24302e+06,388151,732385
U112,A1,Y,NAND2X1,negative_unate,918761,801203,578682,351802
U112,A2,Y,NAND2X1,negative_unate,1.28587e+06,1.05112e+06,1.34844e+06,422695
U113,A1,Y,XOR2X1,positive_unate,2.31604e+06,2.98674e+06,788631,1.05923e+06
U113,A1,Y,XOR2X1,negative_unate,4.91538e+06,4.50644e+06,1.38277e+06,936402
U113,A2,Y,XOR2X1,positive_unate,2.24969e+06,2.90593e+06,1.22488e+06,833439
U113,A2,Y,XOR2X1,negative_unate,5.58454e+06,4.50866e+06,1.02696e+06,833562
U114,A,Y,INVX1,negative_unate,-1.26314e+06,721639,354945,11592.8
U115,A1,Y,NAND2X1,negative_unate,886045,848361,580311,379837
U115,A2,Y,NAND2X1,negative_unate,1.28607e+06,1.05179e+06,1.34911e+06,423250
U116,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U116,A2,Y,AND2X1,positive_unate,2.19753e+06,2.45759e+06,1.05681e+06,754586
U117,A1,Y,NAND2X1,negative_unate,888029,847985,580214,379612
U117,A2,Y,NAND2X1,negative_unate,1.28205e+06,1.0272e+06,1.34097e+06,398350
U118,A1,Y,NAND2X1,negative_unate,919427,784621,578659,341878
U118,A2,Y,NAND2X1,negative_unate,1.28205e+06,1.0272e+06,1.34097e+06,398350
U119,A1,Y,NAND2X1,negative_unate,918851,800521,578670,351397
U119,A2,Y,NAND2X1,negative_unate,1.28476e+06,1.05125e+06,1.34465e+06,422803
U12,A1,Y,NAND2X1,negative_unate,919042,802055,578668,352309
U12,A2,Y,NAND2X1,negative_unate,1.28603e+06,1.05173e+06,1.34899e+06,423193
U120,A1,Y,NAND2X1,negative_unate,918819,800901,578679,351623
U120,A2,Y,NAND2X1,negative_unate,1.28563e+06,1.04999e+06,1.34762e+06,421778
U121,A1,Y,XNOR2X1,positive_unate,5.85396e+06,6.00422e+06,1.23757e+06,766267
U121,A1,Y,XNOR2X1,negative_unate,4.35416e+06,3.34741e+06,1.16393e+06,607350
U121,A2,Y,XNOR2X1,positive_unate,6.33179e+06,6.65162e+06,1.14007e+06,591113
U121,A2,Y,XNOR2X1,negative_unate,4.47805e+06,3.54074e+06,903468,591317
U122,A,Y,INVX1,negative_unate,-1.19344e+06,820427,355613,10166.1
U123,A1,Y,AND2X1,positive_unate,1.81876e+06,2.04414e+06,895611,585484
U123,A2,Y,AND2X1,positive_unate,2.19888e+06,2.45805e+06,1.05611e+06,753318
