gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A,Y,INVX1,negative_unate,-1.18521e+06,704991,340160,10617.7
U11,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U11,A2,Y,AND2X1,positive_unate,2.19809e+06,2.45764e+06,1.05652e+06,754446
U12,A,Y,INVX1,negative_unate,-1.19008e+06,707902,340112,10574.1
U13,A1,Y,AND2X1,positive_unate,1.83605e+06,2.05165e+06,923855,582279
U13,A2,Y,AND2X1,positive_unate,2.1979e+06,2.45762e+06,1.05662e+06,754493
U14,A,Y,INVX1,negative_unate,-1.19018e+06,707965,340110,10573.2
U15,A1,Y,AND2X1,positive_unate,1.87932e+06,2.03512e+06,994541,589332
U15,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U16,A,Y,INVX1,negative_unate,-1.18521e+06,704991,340160,10617.7
U17,A1,Y,AND2X1,positive_unate,1.85949e+06,2.05028e+06,962144,582863
U17,A2,Y,AND2X1,positive_unate,2.19907e+06,2.45808e+06,1.056e+06,753248
U18,A,Y,INVX1,negative_unate,-1.18728e+06,707583,340140,10578.9
U19,A1,Y,AND2X1,positive_unate,1.87883e+06,2.03513e+06,993736,589327
U19,A2,Y,AND2X1,positive_unate,2.19772e+06,2.45761e+06,1.05671e+06,754539
U20,A,Y,INVX1,negative_unate,-1.17809e+06,708248,348071,11183.3
U21,A1,Y,AND2X1,positive_unate,1.90823e+06,2.03711e+06,1.04039e+06,589769
U21,A2,Y,AND2X1,positive_unate,2.21269e+06,2.46129e+06,1.05882e+06,753112
U22,A,Y,INVX1,negative_unate,-1.17474e+06,709550,348122,11165.9
U23,A1,Y,AND2X1,positive_unate,1.89401e+06,2.03955e+06,1.00242e+06,590647
U23,A2,Y,AND2X1,positive_unate,2.20325e+06,2.46333e+06,1.07173e+06,755972
U24,A,Y,INVX1,negative_unate,-1.18148e+06,717543,348018,11043
U25,A,Y,INVX1,negative_unate,-1.16084e+06,705440,356100,11838.7
U26,A1,Y,AND2X1,positive_unate,1.87883e+06,2.03513e+06,993736,589327
U26,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U27,A,Y,INVX1,negative_unate,-1.1608e+06,705441,356130,11839.9
U28,A1,Y,AND2X1,positive_unate,1.83686e+06,2.05158e+06,925175,582307
U28,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
