gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,ZN,INV_X2,negative_unate,0.0046711,0.00331811,0.0085869,0.00512833
U10,A1,ZN,NAND2_X1,negative_unate,0.00596832,0.00692911,0.00801285,0.00921531
U10,A2,ZN,NAND2_X1,negative_unate,0.00589186,0.00597968,0.00838843,0.00866993
U100,A,ZN,OAI21_X1,negative_unate,0.00403914,0.00477807,0.00646893,0.00598586
U100,B1,ZN,OAI21_X1,negative_unate,0.00582167,0.00438349,0.00986585,0.00547398
U100,B2,ZN,OAI21_X1,negative_unate,0.00636699,0.00422387,0.00985003,0.00601675
U1000,A,ZN,INV_X1,negative_unate,0.00384855,0.0037594,0.00318204,0.00283789
U1001,A1,ZN,NAND2_X1,negative_unate,0.00445339,0.00510437,0.00336302,0.00526016
U1001,A2,ZN,NAND2_X1,negative_unate,0.00289239,0.00267701,0.00312434,0.00291179
U1002,A1,ZN,NAND2_X1,negative_unate,0.00404855,0.00435132,0.00321727,0.00397175
U1002,A2,ZN,NAND2_X1,negative_unate,0.00444458,0.00425229,0.00366349,0.00343057
U1003,A,ZN,XNOR2_X2,positive_unate,0.00887486,0.00814496,0.00504267,0.00483736
U1003,A,ZN,XNOR2_X2,negative_unate,0.00578783,0.00460719,0.00788184,0.00492951
U1003,B,ZN,XNOR2_X2,positive_unate,0.0089516,0.00847724,0.00499836,0.00393282
U1003,B,ZN,XNOR2_X2,negative_unate,0.0066346,0.0055222,0.00763813,0.00566383
U1004,A,ZN,XNOR2_X2,positive_unate,0.00966072,0.00865135,0.00510242,0.00488751
U1004,A,ZN,XNOR2_X2,negative_unate,0.00622181,0.00521105,0.00810472,0.00611561
U1004,B,ZN,XNOR2_X2,positive_unate,0.00848144,0.00774353,0.00499971,0.00397109
U1004,B,ZN,XNOR2_X2,negative_unate,0.00606216,0.00489739,0.00758717,0.00536911
U1005,A,CO,FA_X1,positive_unate,0.0112038,0.0153666,0.00607441,0.00462949
U1005,A,S,FA_X1,positive_unate,0.0134823,0.0210087,0.0102027,0.00793348
U1005,A,S,FA_X1,negative_unate,0.0232622,0.0204424,0.010384,0.00671439
U1005,B,CO,FA_X1,positive_unate,0.0106425,0.0152937,0.00566716,0.00464555
U1005,B,S,FA_X1,positive_unate,0.0115443,0.0204274,0.00990607,0.00793722
U1005,B,S,FA_X1,negative_unate,0.0231876,0.0208408,0.0103771,0.00693593
U1005,CI,CO,FA_X1,positive_unate,0.0101383,0.0134207,0.00569363,0.00539533
U1005,CI,S,FA_X1,positive_unate,0.0109437,0.0186958,0.0102325,0.00793449
U1005,CI,S,FA_X1,negative_unate,0.0216463,0.0204009,0.010034,0.00692769
U1006,A,CO,FA_X1,positive_unate,0.0103134,0.0152003,0.00633811,0.00478728
U1006,A,S,FA_X1,positive_unate,0.0100518,0.0190473,0.0054518,0.00521907
U1006,A,S,FA_X1,negative_unate,0.0207171,0.0179241,0.00568658,0.0040135
U1006,B,CO,FA_X1,positive_unate,0.0107741,0.0154065,0.00593796,0.00479959
U1006,B,S,FA_X1,positive_unate,0.00930591,0.0187815,0.00514022,0.00521791
U1006,B,S,FA_X1,negative_unate,0.0209238,0.019317,0.00570285,0.00424008
U1006,CI,CO,FA_X1,positive_unate,0.0101295,0.0134409,0.0059641,0.00554939
U1006,CI,S,FA_X1,positive_unate,0.00854623,0.0169832,0.00552884,0.00523657
U1006,CI,S,FA_X1,negative_unate,0.0193161,0.018742,0.00529085,0.00422996
U1007,A,CO,FA_X1,positive_unate,0.00941072,0.0145936,0.00449507,0.00372708
U1007,A,S,FA_X1,positive_unate,0.0106955,0.0195261,0.00678113,0.00598102
U1007,A,S,FA_X1,negative_unate,0.0213699,0.0183472,0.00700403,0.00477273
U1007,B,CO,FA_X1,positive_unate,0.00988724,0.0147799,0.00407406,0.00373865
U1007,B,S,FA_X1,positive_unate,0.00993343,0.0192409,0.00647693,0.00598058
U1007,B,S,FA_X1,negative_unate,0.0215562,0.0197441,0.00701393,0.0049962
U1007,CI,CO,FA_X1,positive_unate,0.0102255,0.0133932,0.00410002,0.00449014
U1007,CI,S,FA_X1,positive_unate,0.0100583,0.017858,0.0068584,0.00597531
U1007,CI,S,FA_X1,negative_unate,0.020548,0.0200987,0.00660684,0.0049887
U1008,A,CO,FA_X1,positive_unate,0.0100163,0.0149833,0.00569026,0.00441463
U1008,A,S,FA_X1,positive_unate,0.0108477,0.0196079,0.00705219,0.00613643
U1008,A,S,FA_X1,negative_unate,0.0214894,0.0184521,0.00727227,0.00492733
U1008,B,CO,FA_X1,positive_unate,0.0104811,0.0151667,0.00528286,0.0044267
U1008,B,S,FA_X1,positive_unate,0.0100825,0.0193242,0.00674933,0.00613591
U1008,B,S,FA_X1,negative_unate,0.0216733,0.0198504,0.00728121,0.00515039
U1008,CI,CO,FA_X1,positive_unate,0.00998555,0.013283,0.00531008,0.00517629
U1008,CI,S,FA_X1,positive_unate,0.00946306,0.017594,0.00711845,0.00614593
U1008,CI,S,FA_X1,negative_unate,0.0201506,0.0194161,0.00689079,0.00514117
U1009,A1,ZN,AOI22_X1,negative_unate,0.00710171,0.00572066,0.0110983,0.00809598
U1009,A2,ZN,AOI22_X1,negative_unate,0.00702675,0.00495601,0.0118219,0.00769455
U1009,B1,ZN,AOI22_X1,negative_unate,0.00864386,0.00756802,0.0126159,0.00955952
U1009,B2,ZN,AOI22_X1,negative_unate,0.00945839,0.00760162,0.013619,0.00941612
U101,A,ZN,OAI21_X1,negative_unate,0.00403915,0.00473644,0.00646893,0.00597743
U101,B1,ZN,OAI21_X1,negative_unate,0.0056839,0.00355193,0.00984603,0.00518743
U101,B2,ZN,OAI21_X1,negative_unate,0.00653953,0.00506585,0.00986195,0.00626811
U1010,A,CO,FA_X1,positive_unate,0.0130765,0.0166545,0.00988832,0.00682522
U1010,A,S,FA_X1,positive_unate,0.0126593,0.020421,0.00849608,0.00695553
U1010,A,S,FA_X1,negative_unate,0.0224475,0.019903,0.00869558,0.00574007
U1010,B,CO,FA_X1,positive_unate,0.0124792,0.0165897,0.00952577,0.00684187
U1010,B,S,FA_X1,positive_unate,0.0107409,0.019843,0.00819085,0.00695859
U1010,B,S,FA_X1,negative_unate,0.0223819,0.0202944,0.00869482,0.0059657
U1010,CI,CO,FA_X1,positive_unate,0.0119685,0.0147884,0.00954173,0.00759357
U1010,CI,S,FA_X1,positive_unate,0.0101248,0.0180971,0.00854032,0.00696268
U1010,CI,S,FA_X1,negative_unate,0.0208336,0.0198506,0.00832612,0.00595696
U1011,A,ZN,OAI21_X1,negative_unate,0.00504547,0.00579932,0.00652574,0.00590533
U1011,B1,ZN,OAI21_X1,negative_unate,0.00684324,0.00538706,0.00943579,0.0056424
U1011,B2,ZN,OAI21_X1,negative_unate,0.00674454,0.00467122,0.00927402,0.00587859
U1012,A1,ZN,NAND2_X1,negative_unate,0.00371899,0.00388442,0.00445736,0.00511839
U1012,A2,ZN,NAND2_X1,negative_unate,0.00532934,0.00525332,0.00534411,0.00533719
U1013,A1,ZN,NAND2_X2,negative_unate,0.00362677,0.00438892,0.00400943,0.00504937
U1013,A2,ZN,NAND2_X2,negative_unate,0.00400696,0.00352563,0.00434689,0.00409187
U1014,A,CO,FA_X1,positive_unate,0.00941037,0.014596,0.00449507,0.00372704
U1014,A,S,FA_X1,positive_unate,0.0111775,0.0198788,0.00778037,0.00655384
U1014,A,S,FA_X1,negative_unate,0.0218544,0.0186636,0.0079942,0.00534346
U1014,B,CO,FA_X1,positive_unate,0.0098854,0.0147658,0.00407404,0.00373871
U1014,B,S,FA_X1,positive_unate,0.010404,0.0195799,0.00748173,0.00655384
U1014,B,S,FA_X1,negative_unate,0.0220244,0.0200642,0.00799951,0.00556456
U1014,CI,CO,FA_X1,positive_unate,0.00925815,0.0127389,0.00410556,0.00448721
