gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NAND2X1,negative_unate,881600,833420,580532,370955
U10,A2,Y,NAND2X1,negative_unate,1.37523e+06,1.12641e+06,1.65416e+06,484182
U100,A1,Y,NAND2X1,negative_unate,888021,847980,580212,379610
U100,A2,Y,NAND2X1,negative_unate,1.28839e+06,1.05423e+06,1.35707e+06,425235
U101,A1,Y,NAND2X1,negative_unate,917975,802438,578721,352537
U101,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.0272e+06,1.34096e+06,398348
U102,A1,Y,NAND2X1,negative_unate,882182,846919,573286,379333
U102,A2,Y,NAND2X1,negative_unate,1.27984e+06,1.04845e+06,1.34141e+06,421520
U103,A1,Y,NAND2X1,negative_unate,918805,800903,578680,351624
U103,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.0272e+06,1.34096e+06,398348
U104,A1,Y,NAND2X1,negative_unate,882182,846919,573286,379333
U104,A2,Y,NAND2X1,negative_unate,1.27969e+06,1.04783e+06,1.34089e+06,421018
U105,A1,Y,NAND2X1,negative_unate,893639,849331,586985,380061
U105,A2,Y,NAND2X1,negative_unate,1.29159e+06,1.05272e+06,1.35472e+06,423008
U106,A1,Y,XOR2X1,positive_unate,2.30669e+06,2.99423e+06,776850,1.04555e+06
U106,A1,Y,XOR2X1,negative_unate,5.3886e+06,4.49573e+06,1.31803e+06,934367
U106,A2,Y,XOR2X1,positive_unate,2.10686e+06,3.04188e+06,1.01607e+06,662453
U106,A2,Y,XOR2X1,negative_unate,5.36932e+06,4.76065e+06,1.03988e+06,302436
U107,A1,Y,OR2X1,positive_unate,2.33601e+06,2.05747e+06,313474,576936
U107,A2,Y,OR2X1,positive_unate,1.65165e+06,2.11521e+06,430631,615634
U108,A1,Y,NAND2X1,negative_unate,864799,803223,574156,353237
U108,A2,Y,NAND2X1,negative_unate,1.27969e+06,1.04783e+06,1.34089e+06,421020
U109,A1,Y,XOR2X1,positive_unate,2.32512e+06,2.99759e+06,788631,1.0501e+06
U109,A1,Y,XOR2X1,negative_unate,5.2935e+06,4.26505e+06,1.34338e+06,956045
U109,A2,Y,XOR2X1,positive_unate,2.24866e+06,2.90669e+06,1.22331e+06,832545
U109,A2,Y,XOR2X1,negative_unate,5.58343e+06,4.51073e+06,1.02708e+06,829373
U11,A1,Y,NAND2X1,negative_unate,1.34891e+06,932071,1.13788e+06,410894
U11,A2,Y,NAND2X1,negative_unate,1.76198e+06,1.23304e+06,1.71696e+06,485119
U110,A1,Y,XOR2X1,positive_unate,2.3132e+06,3.00466e+06,776850,1.03662e+06
U110,A1,Y,XOR2X1,negative_unate,5.75351e+06,4.31991e+06,1.2793e+06,949019
U110,A2,Y,XOR2X1,positive_unate,2.23671e+06,2.8993e+06,1.20918e+06,830259
U110,A2,Y,XOR2X1,negative_unate,5.57496e+06,4.50428e+06,1.01657e+06,825162
U111,A1,Y,NAND2X1,negative_unate,858693,843566,581672,376986
U111,A2,Y,NAND2X1,negative_unate,1.28573e+06,1.0506e+06,1.34796e+06,422270
U112,A1,Y,NAND2X1,negative_unate,880268,847255,573382,379534
U112,A2,Y,NAND2X1,negative_unate,1.27969e+06,1.04783e+06,1.34089e+06,421020
U113,A1,Y,XOR2X1,positive_unate,2.3132e+06,3.00466e+06,776850,1.03662e+06
U113,A1,Y,XOR2X1,negative_unate,5.75351e+06,4.3199e+06,1.2793e+06,949019
U113,A2,Y,XOR2X1,positive_unate,2.2367e+06,2.8993e+06,1.20918e+06,830258
U113,A2,Y,XOR2X1,negative_unate,5.57496e+06,4.50428e+06,1.01657e+06,825160
U12,A1,Y,NAND2X1,negative_unate,897651,850691,594003,380513
U12,A2,Y,NAND2X1,negative_unate,1.39025e+06,1.12968e+06,1.67459e+06,484686
U13,A1,Y,NAND2X1,negative_unate,898718,865408,601192,388789
U13,A2,Y,NAND2X1,negative_unate,1.30351e+06,1.05704e+06,1.36824e+06,424517
U14,A1,Y,AND2X1,positive_unate,1.81836e+06,2.04415e+06,894961,585480
U14,A2,Y,AND2X1,positive_unate,2.17772e+06,2.42988e+06,1.06723e+06,831062
U15,A,Y,INVX1,negative_unate,-1.36951e+06,714536,338339,10473
U16,A1,Y,NOR2X1,negative_unate,1.63354e+06,864586,1.54682e+06,376293
U16,A2,Y,NOR2X1,negative_unate,1.63354e+06,864586,1.54682e+06,376293
U17,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U17,A2,Y,AND2X1,positive_unate,2.1985e+06,2.458e+06,1.05631e+06,753449
U18,A,Y,INVX1,negative_unate,-1.15104e+06,708443,364110,12415
U19,A1,Y,OR2X1,positive_unate,1.84273e+06,2.31594e+06,1.01924e+06,671325
U19,A2,Y,OR2X1,positive_unate,1.62973e+06,2.33537e+06,1.05885e+06,667819
U20,A,Y,INVX1,negative_unate,-995414,709349,342022,10552.5
U21,A1,Y,OR2X1,positive_unate,1.69316e+06,2.33439e+06,1.04706e+06,667996
U21,A2,Y,OR2X1,positive_unate,1.48217e+06,2.32689e+06,1.0863e+06,669345
U22,A,Y,INVX1,negative_unate,-979192,726567,350027,10914.7
U23,A1,Y,AND2X1,positive_unate,1.88145e+06,2.03474e+06,998017,589497
U23,A2,Y,AND2X1,positive_unate,2.18146e+06,2.42895e+06,1.06526e+06,833637
U24,A,Y,INVX1,negative_unate,-1.37554e+06,713318,338280,10491.2
U25,A1,Y,AND2X1,positive_unate,1.79566e+06,2.04555e+06,857870,584880
U25,A2,Y,AND2X1,positive_unate,2.19771e+06,2.45761e+06,1.05672e+06,754541
U26,A,Y,INVX1,negative_unate,-1.19029e+06,708027,340109,10572.2
U27,A1,Y,NAND2X1,negative_unate,925077,786462,585603,342797
U27,A2,Y,NAND2X1,negative_unate,1.28805e+06,1.02961e+06,1.34784e+06,399388
U28,A1,Y,NAND2X1,negative_unate,886048,848371,580322,379828
U28,A2,Y,NAND2X1,negative_unate,1.28491e+06,1.05184e+06,1.34515e+06,423277
U29,A1,Y,NAND2X1,negative_unate,885940,849274,580316,380379
U29,A2,Y,NAND2X1,negative_unate,1.28606e+06,1.05181e+06,1.34909e+06,423262
U30,A1,Y,NOR2X1,negative_unate,1.15753e+06,548803,966607,362793
U30,A2,Y,NOR2X1,negative_unate,1.195e+06,-291559,1.05379e+06,491490
U31,A1,Y,NAND2X1,negative_unate,886089,848345,580320,379812
U31,A2,Y,NAND2X1,negative_unate,1.28608e+06,1.05181e+06,1.34912e+06,423252
U32,A1,Y,NOR2X1,negative_unate,1.18645e+06,-210618,1.03389e+06,479095
U32,A2,Y,NOR2X1,negative_unate,1.18576e+06,150971,1.03228e+06,423719
U33,A1,Y,NOR2X1,negative_unate,1.16447e+06,523716,976061,367522
U33,A2,Y,NOR2X1,negative_unate,1.16441e+06,533366,975901,366040
U34,A,Y,INVX1,negative_unate,595490,54758.1,380488,21656.3
U35,A,Y,INVX1,negative_unate,608382,55619,395969,22533.8
U36,A1,Y,NAND2X1,negative_unate,881155,863800,580554,389014
U36,A2,Y,NAND2X1,negative_unate,1.2859e+06,1.05119e+06,1.34854e+06,422753
U37,A1,Y,NAND2X1,negative_unate,885459,866842,587536,390401
U37,A2,Y,NAND2X1,negative_unate,1.29157e+06,1.0523e+06,1.35437e+06,422650
U38,A,Y,INVX1,negative_unate,-559347,1.117e+06,346275,4449.78
U39,A1,Y,OR2X1,positive_unate,2.34965e+06,2.0923e+06,311139,600283
U39,A2,Y,OR2X1,positive_unate,1.65165e+06,2.11521e+06,430631,615634
U40,A,Y,INVX1,negative_unate,-559353,1.11714e+06,346288,4448.18
U41,A1,Y,NAND2X1,negative_unate,881119,865820,580556,390215
U41,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.0272e+06,1.34096e+06,398348
U42,A1,Y,NAND2X1,negative_unate,1.37425e+06,932067,1.13796e+06,411864
U42,A2,Y,NAND2X1,negative_unate,1.7621e+06,1.23317e+06,1.71719e+06,485133
U43,A1,Y,OR2X1,positive_unate,2.462e+06,2.09791e+06,299813,602949
U43,A2,Y,OR2X1,positive_unate,2.07167e+06,2.09839e+06,366610,603272
U44,A1,Y,NAND2X1,negative_unate,859739,834826,581620,371790
U44,A2,Y,NAND2X1,negative_unate,1.28576e+06,1.0506e+06,1.34806e+06,422271
U45,A1,Y,XOR2X1,positive_unate,2.32291e+06,2.99623e+06,788776,1.05129e+06
U45,A1,Y,XOR2X1,negative_unate,5.24522e+06,4.3269e+06,1.34863e+06,951014
U45,A2,Y,XOR2X1,positive_unate,2.24878e+06,2.90508e+06,1.22342e+06,834552
U45,A2,Y,XOR2X1,negative_unate,5.58599e+06,4.51084e+06,1.02694e+06,829258
U46,A1,Y,OR2X1,positive_unate,1.64186e+06,2.11529e+06,432307,615690
U46,A2,Y,OR2X1,positive_unate,1.66305e+06,2.1147e+06,428679,615290
U47,A1,Y,AND2X1,positive_unate,1.84273e+06,2.04204e+06,934771,586378
U47,A2,Y,AND2X1,positive_unate,2.19809e+06,2.45764e+06,1.05652e+06,754446
U48,A,Y,INVX1,negative_unate,-1.17785e+06,708128,348093,11186.9
U49,A1,Y,AND2X1,positive_unate,1.83083e+06,2.04605e+06,892286,586176
U49,A2,Y,AND2X1,positive_unate,2.20201e+06,2.46093e+06,1.06354e+06,754002
U5,A1,Y,NAND2X1,negative_unate,864795,803304,574156,353285
U5,A2,Y,NAND2X1,negative_unate,1.37622e+06,1.12575e+06,1.67323e+06,484705
U50,A,Y,INVX1,negative_unate,-1.18903e+06,712252,340121,10509
U51,A,Y,INVX1,negative_unate,-286049,1.01187e+06,364302,7401.4
U52,A,Y,INVX1,negative_unate,595507,54760.3,380508,21658.4
U53,A1,Y,XOR2X1,positive_unate,2.32484e+06,2.99758e+06,788631,1.05011e+06
U53,A1,Y,XOR2X1,negative_unate,5.29316e+06,4.27255e+06,1.34342e+06,955434
U53,A2,Y,XOR2X1,positive_unate,2.24965e+06,2.90647e+06,1.22482e+06,832800
U53,A2,Y,XOR2X1,negative_unate,5.58374e+06,4.50873e+06,1.02705e+06,833416
U54,A1,Y,NAND2X1,negative_unate,917906,803172,578725,352973
U54,A2,Y,NAND2X1,negative_unate,1.39479e+06,1.15119e+06,1.72109e+06,504416
U55,A1,Y,AND2X1,positive_unate,1.25717e+06,1.8492e+06,758270,559596
U55,A2,Y,AND2X1,positive_unate,2.79314e+06,2.24113e+06,316566,717622
U56,A1,Y,NAND2X1,negative_unate,917969,802436,578714,352536
U56,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.02719e+06,1.34095e+06,398346
U57,A1,Y,AND2X1,positive_unate,1.87931e+06,2.03512e+06,994518,589332
U57,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U58,A,Y,INVX1,negative_unate,-1.1489e+06,705660,363902,12438
U59,A1,Y,AND2X1,positive_unate,1.83084e+06,2.04606e+06,892269,586186
U59,A2,Y,AND2X1,positive_unate,2.20122e+06,2.46086e+06,1.06391e+06,754203
U6,A1,Y,NAND2X1,negative_unate,918839,800999,578690,351677
U6,A2,Y,NAND2X1,negative_unate,1.2882e+06,1.05307e+06,1.35639e+06,424281
