gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,OR2X1,positive_unate,1.84845e+06,2.31854e+06,1.02627e+06,672042
U10,A2,Y,OR2X1,positive_unate,1.84845e+06,2.31854e+06,1.02627e+06,672042
U100,A1,Y,NAND2X1,negative_unate,919510,800090,578656,351137
U100,A2,Y,NAND2X1,negative_unate,1.28576e+06,1.05061e+06,1.34803e+06,422273
U101,A1,Y,OR2X1,positive_unate,1.40419e+06,2.11843e+06,481138,616751
U101,A2,Y,OR2X1,positive_unate,2.34055e+06,2.09526e+06,320767,601142
U102,A,Y,INVX1,negative_unate,-554907,1.22632e+06,346367,2817.64
U103,A,Y,INVX1,negative_unate,-543261,1.21444e+06,346481,2995.36
U104,A1,Y,NAND2X1,negative_unate,887781,848963,580226,380194
U104,A2,Y,NAND2X1,negative_unate,1.36942e+06,1.14153e+06,1.6343e+06,496487
U105,A1,Y,NAND2X1,negative_unate,1.37932e+06,933674,1.14479e+06,411989
U105,A2,Y,NAND2X1,negative_unate,1.77041e+06,1.22555e+06,1.89344e+06,483252
U106,A,Y,INVX1,negative_unate,608337,55615.5,395915,22530.2
U107,A1,Y,NAND2X1,negative_unate,1.35759e+06,926441,1.11713e+06,412594
U107,A2,Y,NAND2X1,negative_unate,1.74704e+06,1.21251e+06,1.87426e+06,478279
U108,A1,Y,NOR2X1,negative_unate,1.15844e+06,523520,968685,366671
U108,A2,Y,NOR2X1,negative_unate,1.15844e+06,523406,968687,366688
U109,A,Y,INVX1,negative_unate,601923,55187.9,388213,22094.4
U11,A,Y,INVX1,negative_unate,-299597,1.01157e+06,348825,6027.54
U110,A,Y,INVX1,negative_unate,601774,55178.6,388033,22084.8
U111,A1,Y,XOR2X1,positive_unate,2.31621e+06,2.98697e+06,788629,1.05904e+06
U111,A1,Y,XOR2X1,negative_unate,4.92327e+06,4.50185e+06,1.38194e+06,936774
U111,A2,Y,XOR2X1,positive_unate,2.24844e+06,2.90676e+06,1.22297e+06,832456
U111,A2,Y,XOR2X1,negative_unate,5.58332e+06,4.51117e+06,1.02709e+06,828476
