gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A,Y,INVX1,negative_unate,-1.18986e+06,707780,340114,10576
U100,A1,Y,NAND2X1,negative_unate,859750,834935,581620,371855
U100,A2,Y,NAND2X1,negative_unate,1.28477e+06,1.04993e+06,1.34468e+06,421724
U101,A1,Y,NAND2X1,negative_unate,880312,847098,573380,379440
U101,A2,Y,NAND2X1,negative_unate,1.27969e+06,1.04783e+06,1.34089e+06,421020
U102,A1,Y,OR2X1,positive_unate,1.63928e+06,2.11565e+06,432762,615924
U102,A2,Y,OR2X1,positive_unate,2.3358e+06,2.09241e+06,313522,600350
U103,A1,Y,OR2X1,positive_unate,2.34931e+06,2.09234e+06,311222,600313
U103,A2,Y,OR2X1,positive_unate,1.8785e+06,2.07687e+06,391825,589948
U104,A1,Y,OR2X1,positive_unate,2.74126e+06,2.0426e+06,244083,567052
U104,A2,Y,OR2X1,positive_unate,1.67093e+06,2.08248e+06,427321,593734
U105,A1,Y,OR2X1,positive_unate,1.87851e+06,2.07686e+06,391805,589932
U105,A2,Y,OR2X1,positive_unate,2.57405e+06,2.08888e+06,272734,597986
U106,A1,Y,AND2X1,positive_unate,1.29029e+06,1.85149e+06,714320,556461
U106,A2,Y,AND2X1,positive_unate,2.00416e+06,2.2418e+06,465034,722975
U107,A1,Y,NAND2X1,negative_unate,856212,816840,574585,361370
U107,A2,Y,NAND2X1,negative_unate,1.42094e+06,1.05494e+06,1.82719e+06,426824
U11,A1,Y,NAND2X1,negative_unate,897142,868498,601280,390617
U11,A2,Y,NAND2X1,negative_unate,1.30338e+06,1.05646e+06,1.3678e+06,424040
U12,A1,Y,XOR2X1,positive_unate,2.3154e+06,2.99145e+06,776850,1.04794e+06
U12,A1,Y,XOR2X1,negative_unate,5.29136e+06,4.26064e+06,1.32835e+06,953958
U12,A2,Y,XOR2X1,positive_unate,2.2375e+06,2.89919e+06,1.21036e+06,830393
U12,A2,Y,XOR2X1,negative_unate,5.57512e+06,4.50271e+06,1.01655e+06,828357
U13,A,Y,INVX1,negative_unate,-984119,693298,349777,11390
U14,A1,Y,NAND2X1,negative_unate,924390,802143,585473,352139
U14,A2,Y,NAND2X1,negative_unate,1.38509e+06,1.12776e+06,1.67265e+06,484205
U15,A1,Y,AND2X1,positive_unate,1.8814e+06,2.03488e+06,997938,589434
U15,A2,Y,AND2X1,positive_unate,2.19809e+06,2.45764e+06,1.05652e+06,754446
U16,A,Y,INVX1,negative_unate,-1.19008e+06,707903,340100,10572.3
U17,A1,Y,NAND2X1,negative_unate,923635,804061,585666,353271
U17,A2,Y,NAND2X1,negative_unate,1.28804e+06,1.0296e+06,1.34783e+06,399387
U18,A1,Y,AND2X1,positive_unate,1.83565e+06,2.05261e+06,923201,581866
U18,A2,Y,AND2X1,positive_unate,2.18089e+06,2.42726e+06,1.06556e+06,838308
U19,A,Y,INVX1,negative_unate,-1.38648e+06,713503,338173,10488.5
U20,A1,Y,AND2X1,positive_unate,1.79729e+06,2.04558e+06,860542,584870
U20,A2,Y,AND2X1,positive_unate,2.18128e+06,2.42893e+06,1.06536e+06,833705
U21,A,Y,INVX1,negative_unate,-1.3629e+06,713598,346271,11103.4
