gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NOR2X1,negative_unate,1.63372e+06,1.0199e+06,1.52644e+06,371403
U10,A2,Y,NOR2X1,negative_unate,1.63218e+06,961509,1.52716e+06,372772
U100,A,Y,INVX1,negative_unate,576233,53475,357362,20348.3
U101,A1,Y,XOR2X1,positive_unate,2.31609e+06,2.98676e+06,788631,1.05922e+06
U101,A1,Y,XOR2X1,negative_unate,4.91579e+06,4.50494e+06,1.38273e+06,936524
U101,A2,Y,XOR2X1,positive_unate,2.24983e+06,2.90647e+06,1.2251e+06,832804
U101,A2,Y,XOR2X1,negative_unate,5.58375e+06,4.50837e+06,1.02705e+06,834152
U102,A1,Y,NAND2X1,negative_unate,886049,848370,580322,379828
U102,A2,Y,NAND2X1,negative_unate,1.28622e+06,1.05241e+06,1.3496e+06,423747
U103,A1,Y,XOR2X1,positive_unate,2.32081e+06,3.00377e+06,788631,1.0449e+06
U103,A1,Y,XOR2X1,negative_unate,5.50889e+06,4.3795e+06,1.32095e+06,946731
U103,A2,Y,XOR2X1,positive_unate,2.16117e+06,3.17705e+06,1.08947e+06,514317
U103,A2,Y,XOR2X1,negative_unate,5.18974e+06,4.68761e+06,1.07065e+06,471315
U104,A1,Y,AND2X1,positive_unate,1.84181e+06,2.04901e+06,887433,586376
U104,A2,Y,AND2X1,positive_unate,2.20122e+06,2.43933e+06,1.07237e+06,821106
U105,A,Y,INVX1,negative_unate,-1.34619e+06,717722,338568,10425.3
U106,A1,Y,AND2X1,positive_unate,1.3163e+06,1.86473e+06,679915,538354
U106,A2,Y,AND2X1,positive_unate,2.00192e+06,2.23831e+06,465490,695646
U107,A1,Y,AND2X1,positive_unate,1.87931e+06,2.03512e+06,994521,589332
U107,A2,Y,AND2X1,positive_unate,2.19791e+06,2.45762e+06,1.05662e+06,754492
U108,A,Y,INVX1,negative_unate,-1.19018e+06,707964,340110,10573.2
U109,A1,Y,AND2X1,positive_unate,1.8298e+06,2.05189e+06,913650,582176
U109,A2,Y,AND2X1,positive_unate,2.19809e+06,2.45764e+06,1.05652e+06,754446
U11,A1,Y,NAND2X1,negative_unate,859748,834831,581631,371782
U11,A2,Y,NAND2X1,negative_unate,1.28424e+06,1.05047e+06,1.34283e+06,422162
U110,A1,Y,AND2X1,positive_unate,1.88854e+06,2.0371e+06,1.00204e+06,590096
U110,A2,Y,AND2X1,positive_unate,2.20201e+06,2.46093e+06,1.06354e+06,754003
U111,A,Y,INVX1,negative_unate,-1.1649e+06,712692,355886,11722
U112,A1,Y,AND2X1,positive_unate,1.87836e+06,2.03514e+06,992966,589323
U112,A2,Y,AND2X1,positive_unate,2.19735e+06,2.45757e+06,1.05691e+06,754633
U113,A,Y,INVX1,negative_unate,-1.19055e+06,708145,340079,10568.1
U114,A1,Y,AND2X1,positive_unate,1.88035e+06,2.03492e+06,996217,589420
U114,A2,Y,AND2X1,positive_unate,2.19888e+06,2.45806e+06,1.05611e+06,753300
U115,A,Y,INVX1,negative_unate,-1.1874e+06,707646,340138,10578
U116,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U116,A2,Y,AND2X1,positive_unate,2.19687e+06,2.43438e+06,1.05716e+06,818658
U117,A,Y,INVX1,negative_unate,-1.31534e+06,708744,354446,11779
U118,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U118,A2,Y,AND2X1,positive_unate,2.19871e+06,2.45803e+06,1.05619e+06,753367
U119,A,Y,INVX1,negative_unate,-1.18754e+06,707702,340136,10577.1
U12,A1,Y,AND2X1,positive_unate,1.87617e+06,2.04849e+06,989389,583626
