gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A1,ZN,OAI21_X1,negative_unate,0.0337514,0.0323234,0.0518431,0.0432343
U1,A2,ZN,OAI21_X1,negative_unate,0.0332998,0.035987,0.0506745,0.0471064
U1,B,ZN,OAI21_X1,negative_unate,0.0241089,0.0313901,0.034309,0.0434922
U10,I,ZN,INV_X1,negative_unate,0.0103448,0.00918479,0.0195498,0.0165434
U100,A1,Z,XOR2_X1,positive_unate,0.0295216,0.0261069,0.0293236,0.0165675
U100,A1,Z,XOR2_X1,negative_unate,0.0186611,0.0176252,0.0273635,0.0225647
U100,A2,Z,XOR2_X1,positive_unate,0.0299511,0.0297909,0.0262013,0.0163573
U100,A2,Z,XOR2_X1,negative_unate,0.0228498,0.0194199,0.0312314,0.0216018
U101,A1,ZN,NOR2_X2,negative_unate,0.0163081,0.0139268,0.0228405,0.0143675
U101,A2,ZN,NOR2_X2,negative_unate,0.0188902,0.0162634,0.0217223,0.0161625
U102,I,ZN,INV_X2,negative_unate,0.00797465,0.00707779,0.0144247,0.0122309
U103,I,ZN,INV_X2,negative_unate,0.00704591,0.0062545,0.0124866,0.0105917
U104,A1,ZN,OAI22_X1,negative_unate,0.0148362,0.0150755,0.0292199,0.0214679
U104,A2,ZN,OAI22_X1,negative_unate,0.0207715,0.0186474,0.0301279,0.0249062
U104,B1,ZN,OAI22_X1,negative_unate,0.0219852,0.0195716,0.0365875,0.0215376
U104,B2,ZN,OAI22_X1,negative_unate,0.023784,0.021358,0.0358456,0.0241396
U105,A1,Z,AND2_X1,positive_unate,0.0196531,0.0171062,0.0105674,0.0083532
U105,A2,Z,AND2_X1,positive_unate,0.0211221,0.018518,0.0105228,0.00849866
U106,A1,Z,XOR2_X1,positive_unate,0.037843,0.0312684,0.0442222,0.0228949
U106,A1,Z,XOR2_X1,negative_unate,0.0275369,0.025075,0.0424377,0.0344866
U106,A2,Z,XOR2_X1,positive_unate,0.0350568,0.033038,0.041045,0.022647
U106,A2,Z,XOR2_X1,negative_unate,0.0297004,0.0236203,0.0454494,0.0328482
U107,A1,ZN,XNOR2_X1,positive_unate,0.023979,0.0268441,0.0177783,0.0236037
U107,A1,ZN,XNOR2_X1,negative_unate,0.0190223,0.0152713,0.0270864,0.0215277
U107,A2,ZN,XNOR2_X1,positive_unate,0.0257136,0.0272655,0.017596,0.0210244
U107,A2,ZN,XNOR2_X1,negative_unate,0.0208091,0.0170006,0.026211,0.0240081
U108,A1,ZN,NAND2_X2,negative_unate,0.00679696,0.010639,0.0120618,0.0189712
U108,A2,ZN,NAND2_X2,negative_unate,0.0080855,0.0124691,0.0138534,0.0189788
U109,A1,ZN,NAND2_X2,negative_unate,0.00679332,0.0106333,0.0120542,0.0189596
U109,A2,ZN,NAND2_X2,negative_unate,0.00808178,0.0124634,0.013846,0.0189673
U11,I,ZN,INV_X2,negative_unate,0.00790256,0.0070137,0.0142728,0.0121031
U110,I,ZN,INV_X2,negative_unate,0.00797465,0.00707779,0.0144247,0.0122309
U111,I,ZN,INV_X2,negative_unate,0.00790256,0.0070137,0.0142728,0.0121031
U112,A1,Z,XOR2_X1,positive_unate,0.0312751,0.0279658,0.03025,0.0170281
U112,A1,Z,XOR2_X1,negative_unate,0.0207705,0.0194515,0.0291265,0.024114
U112,A2,Z,XOR2_X1,positive_unate,0.0284095,0.0297136,0.0271365,0.0167481
U112,A2,Z,XOR2_X1,negative_unate,0.022949,0.018043,0.0319857,0.0218478
U113,A1,ZN,XNOR2_X1,positive_unate,0.023979,0.0268441,0.0177783,0.0236037
U113,A1,ZN,XNOR2_X1,negative_unate,0.0190223,0.0152713,0.0270864,0.0215277
U113,A2,ZN,XNOR2_X1,positive_unate,0.0257136,0.0272655,0.017596,0.0210244
U113,A2,ZN,XNOR2_X1,negative_unate,0.0208091,0.0170006,0.026211,0.0240081
U114,A1,ZN,NAND2_X2,negative_unate,0.00679696,0.010639,0.0120618,0.0189712
U114,A2,ZN,NAND2_X2,negative_unate,0.0080855,0.0124691,0.0138534,0.0189788
U115,A1,ZN,NAND2_X2,negative_unate,0.00679332,0.0106333,0.0120542,0.0189596
U115,A2,ZN,NAND2_X2,negative_unate,0.00808178,0.0124634,0.013846,0.0189673
U116,A1,ZN,NAND2_X1,negative_unate,0.0144004,0.0180915,0.0182228,0.0264613
U116,A2,ZN,NAND2_X1,negative_unate,0.019474,0.0257147,0.0220101,0.0276927
U117,A1,ZN,NOR2_X2,negative_unate,0.0233907,0.0188759,0.031455,0.0190708
U117,A2,ZN,NOR2_X2,negative_unate,0.0221228,0.012952,0.0287642,0.0152218
U118,A1,ZN,XNOR2_X1,positive_unate,0.0270795,0.0274941,0.0179189,0.0236021
U118,A1,ZN,XNOR2_X1,negative_unate,0.0196875,0.0185412,0.0274393,0.0234193
U118,A2,ZN,XNOR2_X1,positive_unate,0.0257792,0.0253217,0.0175984,0.0210108
U118,A2,ZN,XNOR2_X1,negative_unate,0.0191641,0.0170816,0.0258569,0.0240479
U119,A1,ZN,OAI21_X2,negative_unate,0.0201778,0.0196185,0.0286388,0.0248055
U119,A2,ZN,OAI21_X2,negative_unate,0.0224606,0.0183278,0.0275234,0.0256612
U119,B,ZN,OAI21_X2,negative_unate,0.0151101,0.0235827,0.0220642,0.0253699
U12,I,ZN,INV_X2,negative_unate,0.00790256,0.0070137,0.0142728,0.0121031
U120,A1,ZN,AOI21_X2,negative_unate,0.0167828,0.0155784,0.0224543,0.0187468
U120,A2,ZN,AOI21_X2,negative_unate,0.0181098,0.0190707,0.0248511,0.0174598
U120,B,ZN,AOI21_X2,negative_unate,0.0196387,0.0158872,0.0176098,0.0154705
U121,A1,ZN,OAI21_X2,negative_unate,0.0179623,0.0191247,0.0253172,0.0231203
U121,A2,ZN,OAI21_X2,negative_unate,0.021737,0.0174168,0.024666,0.0234402
U121,B,ZN,OAI21_X2,negative_unate,0.0169814,0.0215462,0.02236,0.0227973
U122,A1,ZN,NAND2_X1,negative_unate,0.0118732,0.0172032,0.014334,0.02228
U122,A2,ZN,NAND2_X1,negative_unate,0.0137325,0.0208613,0.0162815,0.0216392
U123,A1,Z,OR2_X1,positive_unate,0.0181302,0.022875,0.00914868,0.0101294
U123,A2,Z,OR2_X1,positive_unate,0.018953,0.0252665,0.00921103,0.0100546
U124,A1,Z,AND2_X1,positive_unate,0.0206143,0.0175152,0.0129872,0.0103366
U124,A2,Z,AND2_X1,positive_unate,0.0236415,0.0222642,0.0130197,0.0106723
U125,A1,Z,AND2_X1,positive_unate,0.0220042,0.0177886,0.0130678,0.0103585
U125,A2,Z,AND2_X1,positive_unate,0.0240757,0.0222265,0.0130366,0.0106705
U126,A1,Z,OR2_X1,positive_unate,0.0181279,0.0228749,0.00914846,0.0101294
U126,A2,Z,OR2_X1,positive_unate,0.0189689,0.0252664,0.00921202,0.0100546
U127,A1,Z,OR2_X1,positive_unate,0.018464,0.0243622,0.00928158,0.0103001
U127,A2,Z,OR2_X1,positive_unate,0.0190276,0.0253309,0.0093208,0.0101529
U128,A1,Z,OR2_X1,positive_unate,0.0180986,0.0228496,0.00914574,0.0101281
U128,A2,Z,OR2_X1,positive_unate,0.0183202,0.0246818,0.00917154,0.0100368
U129,A1,ZN,NAND2_X1,negative_unate,0.0102385,0.0172912,0.0112123,0.0196422
U129,A2,ZN,NAND2_X1,negative_unate,0.0115137,0.0185904,0.0126354,0.016494
