gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.4214,11.1725,14.2869,11.7933
U1001,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.9716,12.0427,15.4691,12.9613
U1002,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,16.8662,11.9714,17.0904,12.3781
U1002,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,15.9324,13.1741,16.1219,14.6786
U1003,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,24.0667,17.9614,35.7761,24.4304
U1003,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,22.5408,18.7846,33.575,24.9937
U1004,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,18.2715,13.2841,19.0783,14.1447
U1004,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,11.6114,9.76174,13.0658,10.8146
U1005,A,Y,INVxp5_ASAP7_6t_R,negative_unate,11.4048,10.6627,12.5955,10.9469
U1006,A,Y,INVx1_ASAP7_6t_R,negative_unate,14.9617,14.3926,16.8522,15.4163
U1007,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.2525,15.4079,18.0593,16.313
U1008,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,19.2311,13.9049,20.8461,15.1802
U1008,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,17.5268,15.1064,18.8475,17.2619
U1009,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,17.2373,12.1527,17.4961,12.6213
U1009,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,16.0088,13.6,16.2268,15.2423
U1010,A,Y,XOR2xp5_ASAP7_6t_R,positive_unate,41.6613,29.7709,35.7145,16.8782
U1010,A,Y,XOR2xp5_ASAP7_6t_R,negative_unate,27.0388,22.6591,38.3279,29.8121
U1010,B,Y,XOR2xp5_ASAP7_6t_R,positive_unate,36.4696,27.5674,36.9527,16.7788
U1010,B,Y,XOR2xp5_ASAP7_6t_R,negative_unate,24.3667,21.0798,35.6966,28.2879
U1011,A,Y,INVxp5_ASAP7_6t_R,negative_unate,20.1331,17.3442,31.2976,23.4879
U1012,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.5186,10.7302,15.1586,11.9155
U1013,A1,Y,OA21x1_ASAP7_6t_R,positive_unate,27.7308,27.5543,20.9559,16.7297
U1013,A2,Y,OA21x1_ASAP7_6t_R,positive_unate,31.6789,31.6905,21.4036,17.0808
U1013,B,Y,OA21x1_ASAP7_6t_R,positive_unate,28.1794,23.8698,21.0077,15.3291
U1013,B,Y,OA21x1_ASAP7_6t_R,positive_unate,25.7794,23.5635,20.475,15.0352
U1013,B,Y,OA21x1_ASAP7_6t_R,positive_unate,28.1794,23.8698,21.0077,15.3291
U1013,B,Y,OA21x1_ASAP7_6t_R,positive_unate,26.9043,23.0243,20.9606,15.0515
U1014,A,Y,INVxp5_ASAP7_6t_R,negative_unate,15.9521,15.8896,17.7369,16.9255
U1015,A,Y,INVxp5_ASAP7_6t_R,negative_unate,15.1331,14.6264,16.3666,15.3639
U1016,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,26.7772,21.5268,35.2447,26.2132
U1016,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,21.4663,16.9465,32.6369,24.2625
U1016,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.1889,20.3959,18.9191,25.6075
U1016,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.0503,16.8233,17.6883,19.7938
