gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,Y,NOR2x2R_ASAP7_6t_R,negative_unate,14.2532,13.017,14.2694,12.4181
U1,B,Y,NOR2x2R_ASAP7_6t_R,negative_unate,12.0227,10.1697,14.2219,9.43719
U10,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,11.0736,12.9876,13.2421,16.8767
U10,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,10.8553,13.515,12.3914,17.2809
U100,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,10.9492,12.558,12.7897,15.3013
U100,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.5506,16.6484,15.6527,19.3154
U101,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,11.7072,13.8974,14.3531,17.821
U101,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,15.5916,18.1316,16.9188,21.463
U102,A,Y,AND2x2_ASAP7_6t_R,positive_unate,23.0214,27.0974,11.1118,11.0317
U102,B,Y,AND2x2_ASAP7_6t_R,positive_unate,20.8075,24.6813,11.0509,10.7447
U103,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,31.6883,30.4388,21.6409,27.4402
U103,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,29.6842,23.3865,41.6013,29.4947
U103,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,27.6504,29.0101,21.1266,26.1638
U103,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,25.5363,20.531,39.4395,28.4077
U104,A,Y,INVxp5_ASAP7_6t_R,negative_unate,10.3992,9.46451,13.0126,10.3963
U105,A1,Y,AOI21xp5_ASAP7_6t_R,negative_unate,21.8932,20.8648,28.7451,25.3953
U105,A2,Y,AOI21xp5_ASAP7_6t_R,negative_unate,22.0631,19.3432,29.8653,24.5978
U105,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,20.4483,12.6067,29.17,14.3938
U105,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,20.4483,12.6067,29.17,14.3938
U105,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,19.1052,12.544,27.8484,13.4487
U105,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,15.5762,12.4698,21.1098,13.5174
U106,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,30.7162,28.379,35.0224,15.6988
U106,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,24.1626,20.6145,34.4759,26.5331
U106,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,34.9963,30.4238,33.8244,15.8455
U106,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,26.789,22.5301,37.1479,28.5228
U107,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,29.9783,30.4568,27.148,14.1507
U107,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,23.2493,23.3089,29.1053,27.1045
U107,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,27.0016,26.1385,26.0569,13.4683
U107,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,19.744,16.1544,28.0143,21.4184
U108,A,Y,INVx1_ASAP7_6t_R,negative_unate,20.2147,19.5554,23.3832,21.5274
U109,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,29.4721,28.0255,27.3172,13.3834
U109,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,21.5015,21.9186,27.9045,25.5269
U109,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,25.2543,24.8161,26.1133,12.9702
U109,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,18.6784,14.1911,27.7255,19.8707
U11,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,35.2018,32.4654,38.3123,18.1887
U11,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,28.4049,27.6706,39.3999,33.906
U11,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,33.2515,30.0487,37.229,17.7417
U11,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,26.558,20.8219,39.5514,29.4794
U110,A,Y,INVx1_ASAP7_6t_R,negative_unate,20.4238,20.3038,23.6683,22.4037
U111,A,Y,OR2x2_ASAP7_6t_R,positive_unate,24.2989,24.0829,10.4234,9.93083
U111,B,Y,OR2x2_ASAP7_6t_R,positive_unate,28.004,27.7476,10.4553,10.0245
U112,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,27.5238,28.4944,19.4743,27.0094
U112,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,25.5158,20.2323,36.6762,26.9912
U112,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,29.6972,31.6084,19.805,25.9496
U112,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,26.56,23.9573,37.4651,30.5168
U113,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,27.6486,34.9167,18.7633,26.3947
U113,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,25.7695,20.6456,35.9924,26.4833
U113,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,27.6976,37.6723,18.8016,25.3122
U113,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,25.3774,22.1189,35.8559,28.3524
U114,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.7555,15.671,16.024,18.2884
