gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,I,ZN,INV_X1,negative_unate,0.00661902,0.0058764,0.0117585,0.00996362
U1001,A1,ZN,OAI22_X1,negative_unate,0.0204292,0.0179093,0.0310278,0.0215192
U1001,A2,ZN,OAI22_X1,negative_unate,0.0129528,0.0129337,0.026545,0.0217215
U1001,B1,ZN,OAI22_X1,negative_unate,0.0219252,0.0202856,0.0346112,0.0196749
U1001,B2,ZN,OAI22_X1,negative_unate,0.0239602,0.0238622,0.033474,0.0224858
U1002,A1,ZN,AOI21_X1,negative_unate,0.0190819,0.0166325,0.0248347,0.0200395
U1002,A2,ZN,AOI21_X1,negative_unate,0.0167946,0.019657,0.0252587,0.0188637
U1002,B,ZN,AOI21_X1,negative_unate,0.0188806,0.0177643,0.0183793,0.0169982
U1003,A1,ZN,NOR2_X2,negative_unate,0.0256917,0.0155226,0.034727,0.01704
U1003,A2,ZN,NOR2_X2,negative_unate,0.0243431,0.0212051,0.032175,0.020954
U1004,I,ZN,INV_X1,negative_unate,0.00654725,0.00581268,0.0116084,0.00983688
U1005,A1,ZN,AOI22_X1,negative_unate,0.0141054,0.0181989,0.0174993,0.0209663
U1005,A2,ZN,AOI22_X1,negative_unate,0.0147178,0.0158736,0.0187271,0.0168081
U1005,B1,ZN,AOI22_X1,negative_unate,0.0188494,0.0243557,0.0176843,0.0257778
U1005,B2,ZN,AOI22_X1,negative_unate,0.0166704,0.0179576,0.0192793,0.0214865
U1006,I,Z,CLKBUF_X2,positive_unate,0.0212537,0.0221524,0.0141864,0.0139962
U1007,A1,ZN,AOI21_X1,negative_unate,0.0172328,0.0154823,0.0235637,0.0191482
U1007,A2,ZN,AOI21_X1,negative_unate,0.013647,0.0109577,0.0246247,0.0166906
U1007,B,ZN,AOI21_X1,negative_unate,0.0121969,0.00734524,0.0173365,0.0117205
U1008,I,ZN,INV_X1,negative_unate,0.0100599,0.00815323,0.0111157,0.00859227
U1009,A1,ZN,AOI21_X1,negative_unate,0.0173073,0.0155476,0.0236953,0.0192504
U1009,A2,ZN,AOI21_X1,negative_unate,0.0156999,0.0143258,0.0246917,0.0169765
U1009,B,ZN,AOI21_X1,negative_unate,0.0122486,0.00737898,0.0174426,0.0117836
U1010,A1,ZN,OAI21_X1,negative_unate,0.0207293,0.02198,0.0300297,0.0267924
U1010,A2,ZN,OAI21_X1,negative_unate,0.0220414,0.0210132,0.0288834,0.0277281
U1010,B,ZN,OAI21_X1,negative_unate,0.0158168,0.0243109,0.0226789,0.0262731
U1011,I,ZN,INV_X1,negative_unate,0.009349,0.0122625,0.010468,0.0128321
U1012,A1,ZN,NAND2_X1,negative_unate,0.010214,0.0127041,0.0121988,0.0178652
U1012,A2,ZN,NAND2_X1,negative_unate,0.0137366,0.0155282,0.0154292,0.0180859
U1013,I,ZN,INV_X1,negative_unate,0.0107959,0.00851253,0.0118383,0.00896314
U1014,I,ZN,INV_X1,negative_unate,0.0115646,0.0123749,0.0126062,0.0129483
U1015,A1,ZN,AOI21_X1,negative_unate,0.0187189,0.0172635,0.0277607,0.0225951
U1015,A2,ZN,AOI21_X1,negative_unate,0.0182341,0.0165192,0.0296901,0.0209668
U1015,B,ZN,AOI21_X1,negative_unate,0.0179253,0.0124232,0.0213764,0.0146921
U1016,A1,Z,XOR2_X1,positive_unate,0.0257988,0.0249549,0.0248734,0.0146245
U1016,A1,Z,XOR2_X1,negative_unate,0.0163659,0.0139188,0.0230762,0.0180995
U1016,A2,Z,XOR2_X1,positive_unate,0.0293523,0.0280132,0.0217658,0.0144009
U1016,A2,Z,XOR2_X1,negative_unate,0.0198986,0.0188584,0.0266666,0.0186513
U1017,A1,ZN,NOR2_X1,negative_unate,0.0210747,0.0139148,0.0325088,0.0160654
U1017,A2,ZN,NOR2_X1,negative_unate,0.0234885,0.0167723,0.0317402,0.0185332
U1018,I,ZN,INV_X1,negative_unate,0.00657855,0.00584047,0.0116738,0.00989216
U1019,I,ZN,INV_X1,negative_unate,0.009349,0.0122625,0.010468,0.0128321
U1020,A1,ZN,NAND2_X1,negative_unate,0.010214,0.0127041,0.0121988,0.0178652
U1020,A2,ZN,NAND2_X1,negative_unate,0.0137366,0.0155282,0.0154292,0.0180859
U1021,I,ZN,INV_X1,negative_unate,0.010762,0.00848112,0.0118051,0.00893072
U1022,I,ZN,INV_X1,negative_unate,0.0113736,0.0126556,0.0124194,0.0132368
U1023,A1,ZN,AOI21_X1,negative_unate,0.0187189,0.0172635,0.0277607,0.0225951
U1023,A2,ZN,AOI21_X1,negative_unate,0.0182265,0.016511,0.0296904,0.0209645
U1023,B,ZN,AOI21_X1,negative_unate,0.0180101,0.0123659,0.0213923,0.0146574
U1024,A1,Z,XOR2_X1,positive_unate,0.0292015,0.0267687,0.0321499,0.0177479
U1024,A1,Z,XOR2_X1,negative_unate,0.0200218,0.016953,0.0300883,0.0236995
U1024,A2,Z,XOR2_X1,positive_unate,0.0328622,0.0298511,0.028998,0.0175243
U1024,A2,Z,XOR2_X1,negative_unate,0.0234872,0.0219308,0.0336273,0.0241544
U1025,A1,ZN,OAI22_X2,negative_unate,0.0205875,0.0250703,0.0353524,0.0290006
U1025,A2,ZN,OAI22_X2,negative_unate,0.019451,0.018882,0.0334966,0.0278566
U1025,B1,ZN,OAI22_X2,negative_unate,0.024015,0.0266089,0.0414693,0.0258441
U1025,B2,ZN,OAI22_X2,negative_unate,0.0265256,0.0261765,0.0410247,0.0280673
U1026,A1,ZN,AOI21_X2,negative_unate,0.0142161,0.0126836,0.0207432,0.016566
U1026,A2,ZN,AOI21_X2,negative_unate,0.0207033,0.0185127,0.0262245,0.0172669
U1026,B,ZN,AOI21_X2,negative_unate,0.01979,0.018829,0.0176448,0.0177624
U1027,A1,ZN,NAND2_X1,negative_unate,0.0137803,0.0207426,0.0177535,0.0278337
U1027,A2,ZN,NAND2_X1,negative_unate,0.00989891,0.015223,0.0177561,0.025307
U1028,I,ZN,INV_X1,negative_unate,0.0048222,0.00428334,0.00802589,0.00680395
U1029,A1,ZN,NAND2_X1,negative_unate,0.0138068,0.0158697,0.0158376,0.0214181
U1029,A2,ZN,NAND2_X1,negative_unate,0.0102068,0.0149094,0.014327,0.019853
U1030,I,ZN,INV_X1,negative_unate,0.00652957,0.00579697,0.0115714,0.00980565
U1031,A1,ZN,AOI21_X1,negative_unate,0.0162529,0.0183048,0.0230754,0.0211973
U1031,A2,ZN,AOI21_X1,negative_unate,0.0137404,0.0110332,0.0248165,0.0168431
U1031,B,ZN,AOI21_X1,negative_unate,0.0122663,0.00739054,0.0174789,0.0118053
U1032,I,ZN,INV_X1,negative_unate,0.0121041,0.0090341,0.0131442,0.00952596
U1033,A1,ZN,NOR2_X1,negative_unate,0.0117193,0.00827531,0.0170736,0.00854336
U1033,A2,ZN,NOR2_X1,negative_unate,0.0115166,0.00548672,0.0169508,0.00878887
U1034,A1,ZN,NAND2_X1,negative_unate,0.00980085,0.0156319,0.0127746,0.0212656
U1034,A2,ZN,NAND2_X1,negative_unate,0.0147986,0.0227813,0.0169965,0.0223897
U1035,A1,ZN,AOI21_X2,negative_unate,0.019794,0.0190371,0.0312996,0.0257452
U1035,A2,ZN,AOI21_X2,negative_unate,0.0238645,0.021421,0.0352936,0.0248467
U1035,B,ZN,AOI21_X2,negative_unate,0.0209245,0.0141262,0.0246428,0.0167091
U1036,A1,ZN,OAI21_X2,negative_unate,0.0154279,0.0133799,0.0231422,0.0189098
U1036,A2,ZN,OAI21_X2,negative_unate,0.019016,0.017537,0.0232025,0.0229674
U1036,B,ZN,OAI21_X2,negative_unate,0.0150151,0.0198973,0.0208437,0.02179
U1037,I,Z,CLKBUF_X4,positive_unate,0.0262597,0.0259254,0.0199958,0.0195292
U1038,I,ZN,INV_X1,negative_unate,0.00659281,0.00585313,0.0117037,0.00991734
U1039,I0,Z,MUX2_X1,positive_unate,0.0292365,0.0310935,0.0175969,0.0163738
U1039,I1,Z,MUX2_X1,positive_unate,0.0265336,0.0298901,0.017563,0.0166498
U1039,S,Z,MUX2_X1,positive_unate,0.0277062,0.0306099,0.0177438,0.0165008
U1039,S,Z,MUX2_X1,negative_unate,0.0383624,0.0376719,0.0175841,0.0166322
U1040,I,ZN,INV_X1,negative_unate,0.0125685,0.0101626,0.013588,0.0106743
U1041,I0,Z,MUX2_X1,positive_unate,0.0372778,0.0354168,0.0189338,0.0174534
U1041,I1,Z,MUX2_X1,positive_unate,0.0272688,0.0306031,0.0188329,0.017731
U1041,S,Z,MUX2_X1,positive_unate,0.027591,0.0284113,0.0189727,0.0174799
U1041,S,Z,MUX2_X1,negative_unate,0.0362166,0.0376011,0.018858,0.0177171
U1042,I,ZN,INV_X1,negative_unate,0.0127124,0.0169132,0.015031,0.0176696
U1043,A1,ZN,NOR2_X1,negative_unate,0.0209901,0.0122273,0.0324376,0.014857
U1043,A2,ZN,NOR2_X1,negative_unate,0.0236416,0.0156243,0.0317336,0.0178044
U1044,A1,ZN,NAND2_X2,negative_unate,0.0091338,0.0116563,0.0103584,0.015311
U1044,A2,ZN,NAND2_X2,negative_unate,0.00951765,0.0131035,0.0112081,0.0144008
U1045,A1,ZN,OAI21_X2,negative_unate,0.0226596,0.0201735,0.0327519,0.0271833
U1045,A2,ZN,OAI21_X2,negative_unate,0.018312,0.0156782,0.0310419,0.0280299
U1045,B,ZN,OAI21_X2,negative_unate,0.0151888,0.0217167,0.0234002,0.0281122
U1046,I,ZN,INV_X1,negative_unate,0.00932299,0.0119128,0.0103609,0.0124731
U1047,I0,Z,MUX2_X1,positive_unate,0.0351421,0.0366427,0.022411,0.0204488
U1047,I1,Z,MUX2_X1,positive_unate,0.0323587,0.0360974,0.0223494,0.020731
U1047,S,Z,MUX2_X1,positive_unate,0.02798,0.0286978,0.0224269,0.0204303
U1047,S,Z,MUX2_X1,negative_unate,0.036598,0.0380544,0.0223867,0.0207255
U1048,I0,Z,MUX2_X1,positive_unate,0.033199,0.0346587,0.0225901,0.0206113
U1048,I1,Z,MUX2_X1,positive_unate,0.0294198,0.032689,0.0225482,0.0208942
U1048,S,Z,MUX2_X1,positive_unate,0.0280911,0.0288039,0.0226177,0.0205932
U1048,S,Z,MUX2_X1,negative_unate,0.0367085,0.0381615,0.0225778,0.0208884
U1049,I,ZN,INV_X1,negative_unate,0.0103136,0.0100489,0.0113647,0.010549
U1050,I,ZN,INV_X1,negative_unate,0.0119515,0.0118278,0.0129995,0.0123874
U1051,A1,ZN,NAND2_X1,negative_unate,0.0107892,0.0144802,0.0134608,0.0204674
U1051,A2,ZN,NAND2_X1,negative_unate,0.0143985,0.0184579,0.0166973,0.0208152
U1052,I,ZN,INV_X1,negative_unate,0.0103534,0.00875786,0.0114219,0.00923009
U1053,A1,ZN,AOI21_X1,negative_unate,0.0222941,0.0208606,0.0312266,0.0258565
U1053,A2,ZN,AOI21_X1,negative_unate,0.0198152,0.017336,0.0322221,0.022798
U1053,B,ZN,AOI21_X1,negative_unate,0.0176853,0.0125987,0.0229229,0.0154864
U1054,I,ZN,INV_X1,negative_unate,0.00969266,0.0121932,0.010726,0.0127642
U1055,I0,Z,MUX2_X1,positive_unate,0.0315957,0.0334753,0.0264454,0.0238843
U1055,I1,Z,MUX2_X1,positive_unate,0.034793,0.0384413,0.026388,0.024172
U1055,S,Z,MUX2_X1,positive_unate,0.0319911,0.0326162,0.0265085,0.0239134
U1055,S,Z,MUX2_X1,negative_unate,0.0405922,0.0418429,0.0264305,0.0241661
U1056,I,ZN,INV_X1,negative_unate,0.0116741,0.0112113,0.0140422,0.0125706
U1057,A1,Z,OR2_X1,positive_unate,0.0202798,0.0257547,0.012678,0.0132236
U1057,A2,Z,OR2_X1,positive_unate,0.0182002,0.024425,0.0126164,0.0130464
U1058,A1,ZN,NAND2_X1,negative_unate,0.0117455,0.014802,0.0126306,0.0175938
U1058,A2,ZN,NAND2_X1,negative_unate,0.00993603,0.013372,0.011391,0.0143691
U1059,A1,ZN,NAND2_X1,negative_unate,0.00901423,0.0113326,0.010061,0.0147407
U1059,A2,ZN,NAND2_X1,negative_unate,0.0113463,0.0130471,0.0125045,0.0142397
U1060,A1,ZN,NAND2_X1,negative_unate,0.0193627,0.025789,0.0275907,0.0416503
U1060,A2,ZN,NAND2_X1,negative_unate,0.0209238,0.0292734,0.0293533,0.0416535
U1061,I,ZN,INV_X1,negative_unate,0.0152151,0.0116648,0.0163135,0.01222
U1062,A1,ZN,NOR2_X1,negative_unate,0.0123817,0.00898072,0.0175319,0.00923333
U1062,A2,ZN,NOR2_X1,negative_unate,0.0162122,0.0144206,0.0175115,0.0141764
U1063,A1,ZN,AOI22_X1,negative_unate,0.0152268,0.0154141,0.0215094,0.0222943
U1063,A2,ZN,AOI22_X1,negative_unate,0.0187911,0.0182223,0.0247059,0.0222865
U1063,B1,ZN,AOI22_X1,negative_unate,0.0191102,0.0210702,0.0225313,0.0282439
U1063,B2,ZN,AOI22_X1,negative_unate,0.0203957,0.0212448,0.0248953,0.0273942
U1064,I,ZN,INV_X1,negative_unate,0.0189423,0.0177612,0.0231943,0.0203494
