gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NOR2X1,negative_unate,1.62153e+06,912612,1.53213e+06,373918
U10,A2,Y,NOR2X1,negative_unate,1.62164e+06,911688,1.53207e+06,373940
U100,A1,Y,XNOR2X1,positive_unate,5.6222e+06,5.78538e+06,576497,703551
U100,A1,Y,XNOR2X1,negative_unate,3.96571e+06,3.17171e+06,657256,555873
U100,A2,Y,XNOR2X1,positive_unate,5.10765e+06,6.38915e+06,683514,590844
U100,A2,Y,XNOR2X1,negative_unate,3.87626e+06,3.24808e+06,634209,617254
U101,A1,Y,AND2X1,positive_unate,1.81824e+06,2.04418e+06,894756,585465
U101,A2,Y,AND2X1,positive_unate,2.1979e+06,2.45762e+06,1.05662e+06,754493
U102,A,Y,INVX1,negative_unate,-1.17799e+06,708188,348072,11184.2
U103,A1,Y,AND2X1,positive_unate,1.88084e+06,2.0349e+06,997012,589426
U103,A2,Y,AND2X1,positive_unate,2.17432e+06,2.44182e+06,1.06902e+06,798126
U104,A,Y,INVX1,negative_unate,-1.26757e+06,716082,354903,11673
U105,A1,Y,XNOR2X1,positive_unate,5.98371e+06,6.00674e+06,1.17155e+06,766743
U105,A1,Y,XNOR2X1,negative_unate,4.35506e+06,3.34713e+06,1.17156e+06,608286
U105,A2,Y,XNOR2X1,positive_unate,5.8164e+06,6.58317e+06,1.17014e+06,640508
U105,A2,Y,XNOR2X1,negative_unate,4.28702e+06,3.4308e+06,1.15259e+06,756405
U106,A,Y,INVX1,negative_unate,-1.1696e+06,779968,371794,12033.2
U107,A1,Y,XOR2X1,positive_unate,2.31604e+06,2.98668e+06,788629,1.05928e+06
U107,A1,Y,XOR2X1,negative_unate,4.91318e+06,4.50624e+06,1.383e+06,936417
U107,A2,Y,XOR2X1,positive_unate,2.29222e+06,2.9053e+06,1.29065e+06,833618
U107,A2,Y,XOR2X1,negative_unate,5.5888e+06,4.42015e+06,1.02631e+06,1.0122e+06
U108,A1,Y,OR2X1,positive_unate,1.65566e+06,2.11561e+06,429945,615902
U108,A2,Y,OR2X1,positive_unate,2.21763e+06,2.07323e+06,333740,587503
U109,A1,Y,OR2X1,positive_unate,2.13107e+06,2.08859e+06,348558,597792
U109,A2,Y,OR2X1,positive_unate,2.13787e+06,2.07399e+06,347394,588010
U11,A,Y,INVX1,negative_unate,-529260,1.07398e+06,361955,6501.89
U110,A1,Y,XOR2X1,positive_unate,2.31609e+06,2.98662e+06,788631,1.05933e+06
U110,A1,Y,XOR2X1,negative_unate,4.91117e+06,4.50511e+06,1.38321e+06,936510
U110,A2,Y,XOR2X1,positive_unate,2.16135e+06,3.15487e+06,1.08974e+06,540432
U110,A2,Y,XOR2X1,negative_unate,5.22205e+06,4.68725e+06,1.06707e+06,472047
U111,A1,Y,NAND2X1,negative_unate,881203,863752,580563,388968
U111,A2,Y,NAND2X1,negative_unate,1.28604e+06,1.05173e+06,1.349e+06,423192
U112,A1,Y,XOR2X1,positive_unate,2.31346e+06,3.00487e+06,776850,1.03644e+06
U112,A1,Y,XOR2X1,negative_unate,5.76096e+06,4.31283e+06,1.27851e+06,949609
U112,A2,Y,XOR2X1,positive_unate,2.06542e+06,3.06309e+06,954447,637491
U112,A2,Y,XOR2X1,negative_unate,5.33873e+06,4.84246e+06,1.04334e+06,135619
U113,A1,Y,XOR2X1,positive_unate,2.3139e+06,2.9864e+06,789826,1.06125e+06
U113,A1,Y,XOR2X1,negative_unate,4.91694e+06,4.57029e+06,1.37868e+06,928685
U113,A2,Y,XOR2X1,positive_unate,2.29223e+06,2.9053e+06,1.29066e+06,833619
U113,A2,Y,XOR2X1,negative_unate,5.5888e+06,4.42016e+06,1.02631e+06,1.0122e+06
U114,A1,Y,NAND2X1,negative_unate,917846,803895,578738,353403
U114,A2,Y,NAND2X1,negative_unate,1.2885e+06,1.05482e+06,1.35742e+06,425708
U115,A,Y,INVX1,negative_unate,-1.1608e+06,705442,356114,11839.4
U116,A1,Y,NAND2X1,negative_unate,881196,863802,580563,388998
U116,A2,Y,NAND2X1,negative_unate,1.28604e+06,1.05173e+06,1.349e+06,423192
U117,A,Y,INVX1,negative_unate,608303,55613.2,395875,22527.8
U118,A,Y,INVX1,negative_unate,595463,54756.8,380455,21654.9
U119,A1,Y,AND2X1,positive_unate,1.87986e+06,2.03491e+06,995409,589424
U119,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U12,A1,Y,NAND2X1,negative_unate,1.34539e+06,930372,1.12419e+06,400849
U12,A2,Y,NAND2X1,negative_unate,1.75254e+06,1.21845e+06,1.64716e+06,480809
U120,A1,Y,NOR2X1,negative_unate,1.15762e+06,543746,966779,363573
U120,A2,Y,NOR2X1,negative_unate,1.19503e+06,-291227,1.05381e+06,491454
U121,A1,Y,NAND2X1,negative_unate,918873,800440,578688,351345
U121,A2,Y,NAND2X1,negative_unate,1.2859e+06,1.05114e+06,1.34853e+06,422707
U122,A1,Y,OR2X1,positive_unate,2.3494e+06,2.09234e+06,311193,600304
U122,A2,Y,OR2X1,positive_unate,1.657e+06,2.11524e+06,429727,615650
U123,A1,Y,NOR2X1,negative_unate,1.15854e+06,508891,968926,368911
U123,A2,Y,NOR2X1,negative_unate,1.1956e+06,101763,1.05514e+06,431265
U124,A1,Y,AND2X1,positive_unate,780580,1.85399e+06,1.39012e+06,553045
U124,A2,Y,AND2X1,positive_unate,1.98292e+06,2.23825e+06,469066,695156
U125,A1,Y,AND2X1,positive_unate,1.88184e+06,2.03488e+06,998648,589438
U125,A2,Y,AND2X1,positive_unate,2.17433e+06,2.44184e+06,1.06901e+06,798074
