gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,ZN,INV_X1,negative_unate,0.0157329,0.00790464,0.0129898,0.00573819
U10,A,Z,XOR2_X1,positive_unate,0.0624046,0.0545494,0.0349834,0.014112
U10,A,Z,XOR2_X1,negative_unate,0.040917,0.02143,0.0320718,0.0122025
U10,B,Z,XOR2_X1,positive_unate,0.0547725,0.0561231,0.0320611,0.0140395
U10,B,Z,XOR2_X1,negative_unate,0.0427305,0.0169184,0.0349828,0.0115997
U100,A1,ZN,AND2_X1,positive_unate,0.0373858,0.0349849,0.00996219,0.00642056
U100,A2,ZN,AND2_X1,positive_unate,0.0419733,0.0380924,0.0102829,0.00661244
U101,A,ZN,OAI21_X1,negative_unate,0.0341008,0.03112,0.0274339,0.0187022
U101,A,ZN,OAI21_X1,negative_unate,0.0337404,0.0281873,0.0247222,0.0169117
U101,A,ZN,OAI21_X1,negative_unate,0.0347851,0.0242473,0.0252803,0.0132312
U101,B1,ZN,OAI21_X1,negative_unate,0.057833,0.0290086,0.0465362,0.0173124
U101,B2,ZN,OAI21_X1,negative_unate,0.0664217,0.0380023,0.0465366,0.0221055
U102,A,ZN,INV_X1,negative_unate,0.0215744,0.0107157,0.0185007,0.00817113
U103,A1,ZN,AND2_X1,positive_unate,0.0347242,0.0291099,0.0144777,0.0084969
U103,A2,ZN,AND2_X1,positive_unate,0.0360156,0.031445,0.0144771,0.00869572
U104,A,ZN,XNOR2_X1,positive_unate,0.0396581,0.0405228,0.00974896,0.00738308
U104,A,ZN,XNOR2_X1,negative_unate,0.0251859,0.0133768,0.0139303,0.00919324
U104,B,ZN,XNOR2_X1,positive_unate,0.0316662,0.0305049,0.00959024,0.00588312
U104,B,ZN,XNOR2_X1,negative_unate,0.0210132,0.00919284,0.0121699,0.0063408
U105,A1,ZN,AND2_X1,positive_unate,0.0373952,0.0309777,0.016713,0.00964568
U105,A2,ZN,AND2_X1,positive_unate,0.0386871,0.0333397,0.0167123,0.00983883
U106,A,ZN,INV_X1,negative_unate,0.0146936,0.00919081,0.00840784,0.00548119
U107,A,ZN,INV_X1,negative_unate,0.0224207,0.0145968,0.0132652,0.00865506
U108,A1,ZN,AND2_X1,positive_unate,0.0319219,0.0272538,0.0122117,0.00744066
U108,A2,ZN,AND2_X1,positive_unate,0.0332129,0.029559,0.0122118,0.00764372
U109,A1,ZN,OR2_X1,positive_unate,0.0280756,0.0501096,0.00839924,0.00963785
U109,A2,ZN,OR2_X1,positive_unate,0.0298869,0.0547158,0.00849336,0.00962853
U11,A1,ZN,AND2_X2,positive_unate,0.0340594,0.0286906,0.00977441,0.00624309
U11,A2,ZN,AND2_X2,positive_unate,0.0289252,0.0263434,0.00973582,0.00642485
U110,A,Z,BUF_X1,positive_unate,0.0323956,0.0352339,0.013608,0.00807878
U111,A1,ZN,NAND2_X1,negative_unate,0.0209914,0.0204706,0.0113876,0.015206
U111,A2,ZN,NAND2_X1,negative_unate,0.0235328,0.0176879,0.0119419,0.00872041
U112,A1,ZN,NAND2_X1,negative_unate,0.0211736,0.0202887,0.0114996,0.015123
U112,A2,ZN,NAND2_X1,negative_unate,0.0202012,0.0205385,0.0109271,0.0115253
U113,A1,ZN,NAND2_X1,negative_unate,0.021321,0.0170322,0.0115815,0.0102314
U113,A2,ZN,NAND2_X1,negative_unate,0.0204192,0.0203833,0.0111087,0.0114519
U114,A1,ZN,NAND3_X1,negative_unate,0.0233599,0.0228884,0.0134697,0.0142762
U114,A2,ZN,NAND3_X1,negative_unate,0.0255647,0.0251892,0.0145845,0.0141733
U114,A3,ZN,NAND3_X1,negative_unate,0.0255252,0.0256268,0.0157042,0.0141467
U115,A1,ZN,NAND2_X1,negative_unate,0.0254284,0.021796,0.0141195,0.0129198
