gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.2922,11.9241,18.5557,11.8208
U1,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,14.3931,11.5378,15.3621,11.6878
U1,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,11.2994,12.099,12.4578,12.0042
U1,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,11.1275,9.65683,11.1862,9.56823
U1,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,11.1956,10.9085,11.0361,11.3726
U1,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,11.2994,12.099,12.4578,12.0042
U10,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,19.1239,14.8549,27.6105,18.5314
U10,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,20.6912,18.016,26.568,21.6277
U100,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,19.1876,19.2157,16.4549,21.6016
U100,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.9627,11.9091,29.6966,19.9666
U100,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,20.2762,19.7096,16.3803,20.466
U100,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,16.1708,12.0645,29.6559,21.0316
U101,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,18.7202,18.8836,15.5099,20.8907
U101,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.0898,11.5627,27.8102,19.2367
U101,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,19.7973,19.3539,15.4358,19.7562
U101,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.2936,11.7204,27.7629,20.304
U102,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,18.7853,18.6981,15.6417,20.4935
U102,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.2115,11.3692,28.0732,18.8289
U102,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,19.8641,19.1551,15.5675,19.3596
U102,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.4159,11.5281,28.0268,19.8975
U103,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,18.9733,19.2853,16.0216,21.7505
U103,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.5625,11.9817,28.8317,20.1195
U103,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,20.0567,19.7841,15.9473,20.6146
U103,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.7686,12.1366,28.788,21.184
U104,A,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,18.7317,18.7639,15.5333,20.6343
U104,A,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.1114,11.4378,27.8568,18.9735
U104,B,Y,XNOR2xp5f_ASAP7_6t_R,positive_unate,19.8092,19.2256,15.4591,19.5002
U104,B,Y,XNOR2xp5f_ASAP7_6t_R,negative_unate,15.3153,11.5963,27.8097,20.0416
U105,A,Y,HB1x1_ASAP7_6t_R,positive_unate,21.2066,23.6718,13.7815,12.009
U106,A1,Y,AOI21xp5_ASAP7_6t_R,negative_unate,15.8322,13.6085,21.0512,17.0964
U106,A2,Y,AOI21xp5_ASAP7_6t_R,negative_unate,18.8339,15.9854,23.4743,18.938
U106,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,16.8934,10.3803,22.554,11.2855
U106,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,16.8934,10.3803,22.554,11.2855
U106,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,15.5328,10.3244,21.2772,10.2992
U106,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,12.803,10.244,16.201,10.3821
U107,A1,Y,AOI21xp5_ASAP7_6t_R,negative_unate,12.9206,11.4266,15.2953,13.0315
U107,A2,Y,AOI21xp5_ASAP7_6t_R,negative_unate,15.9663,13.554,17.8574,14.8212
U107,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,13.998,8.81196,16.8633,9.19753
U107,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,13.998,8.81196,16.8633,9.19753
U107,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,12.6074,8.74823,15.6724,8.14016
U107,B,Y,AOI21xp5_ASAP7_6t_R,negative_unate,10.6575,8.694,12.106,8.20247
U108,A,Y,INVxp5_ASAP7_6t_R,negative_unate,15.3866,15.1029,16.9839,15.9813
U109,A,Y,INVx1_ASAP7_6t_R,negative_unate,11.1142,11.0328,10.9092,11.0327
U11,A,Y,BUFx3_ASAP7_6t_R,positive_unate,23.8342,24.4128,11.0687,9.65639
U110,A,Y,NOR2xp5_ASAP7_6t_R,negative_unate,15.7103,16.1204,20.7126,18.4639
U110,B,Y,NOR2xp5_ASAP7_6t_R,negative_unate,18.619,20.1003,23.526,21.0599
U111,A,Y,NOR2xp5_ASAP7_6t_R,negative_unate,12.2569,13.3893,13.8453,13.6953
U111,B,Y,NOR2xp5_ASAP7_6t_R,negative_unate,14.7565,16.306,17.2206,16.3741
U112,A,Y,XOR2x2_ASAP7_6t_R,positive_unate,24.4374,27.0506,19.1153,16.3256
U112,A,Y,XOR2x2_ASAP7_6t_R,negative_unate,30.923,28.4144,18.9894,13.4519
U112,B,Y,XOR2x2_ASAP7_6t_R,positive_unate,24.047,26.8979,19.0084,16.3224
U112,B,Y,XOR2x2_ASAP7_6t_R,negative_unate,32.2582,29.351,19.1176,13.4616
U113,A,Y,XOR2xp5_ASAP7_6t_R,positive_unate,21.7061,18.2438,18.2324,9.23693
U113,A,Y,XOR2xp5_ASAP7_6t_R,negative_unate,11.2529,7.78864,18.6438,12.3699
U113,B,Y,XOR2xp5_ASAP7_6t_R,positive_unate,21.9974,17.3719,19.4423,9.29706
U113,B,Y,XOR2xp5_ASAP7_6t_R,negative_unate,10.8812,7.56444,17.2699,12.101
U114,A,Y,XOR2x2_ASAP7_6t_R,positive_unate,21.6915,24.9107,14.2783,13.1363
U114,A,Y,XOR2x2_ASAP7_6t_R,negative_unate,28.1758,26.558,14.1257,10.3077
U114,B,Y,XOR2x2_ASAP7_6t_R,positive_unate,21.3069,24.7481,14.1455,13.1328
U114,B,Y,XOR2x2_ASAP7_6t_R,negative_unate,29.5293,27.507,14.2681,10.3196
U115,A,Y,XOR2x2_ASAP7_6t_R,positive_unate,22.8002,26.0088,16.2314,14.773
