gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A,Y,NOR2x1_ASAP7_6t_R,negative_unate,15.7572,14.9637,23.1501,20.5004
U1000,B,Y,NOR2x1_ASAP7_6t_R,negative_unate,15.1139,14.6159,23.2386,18.1861
U1001,A,Y,NOR2x1_ASAP7_6t_R,negative_unate,16.6068,16.1564,23.5649,21.0931
U1001,B,Y,NOR2x1_ASAP7_6t_R,negative_unate,15.3056,14.8438,23.6353,18.6367
U1002,A,Y,NOR2xp5_ASAP7_6t_R,negative_unate,14.5347,14.2288,20.9058,17.5209
U1002,B,Y,NOR2xp5_ASAP7_6t_R,negative_unate,13.9862,13.1501,20.9051,15.634
U1003,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,26.8727,33.7606,15.5882,21.8546
U1003,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,23.8243,18.8316,30.7859,22.7106
U1003,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,22.2072,30.6602,14.9617,20.4916
U1003,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,18.8939,15.3498,27.6643,20.8902
U1004,A,Y,NOR2xp5_ASAP7_6t_R,negative_unate,13.0803,13.9864,13.5342,13.4942
U1004,B,Y,NOR2xp5_ASAP7_6t_R,negative_unate,12.6167,10.9461,14.0565,10.1995
U1005,A1,Y,OA21x1_ASAP7_6t_R,positive_unate,21.4723,23.3448,10.2537,9.14918
U1005,A2,Y,OA21x1_ASAP7_6t_R,positive_unate,23.7162,28.6343,10.4843,9.81282
U1005,B,Y,OA21x1_ASAP7_6t_R,positive_unate,21.949,18.4445,10.2629,7.7363
U1005,B,Y,OA21x1_ASAP7_6t_R,positive_unate,19.6035,18.2069,9.71369,7.37326
U1005,B,Y,OA21x1_ASAP7_6t_R,positive_unate,21.949,18.4445,10.2629,7.7363
U1005,B,Y,OA21x1_ASAP7_6t_R,positive_unate,20.7204,17.6809,10.2101,7.37814
U1006,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.5044,15.7269,15.9153,18.7868
U1006,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,11.0324,13.8947,12.8284,17.5315
