gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A,Y,INVX1,negative_unate,576224,53473.9,357351,20347.2
U11,A1,Y,AND2X1,positive_unate,1.45728e+06,1.86275e+06,477437,538515
U11,A2,Y,AND2X1,positive_unate,1.76805e+06,2.23534e+06,501390,693986
U5,A1,Y,NAND2X1,negative_unate,918088,801346,578727,351884
U5,A2,Y,NAND2X1,negative_unate,1.28205e+06,1.0272e+06,1.34097e+06,398350
U6,A1,Y,AND2X1,positive_unate,1.30848e+06,1.86231e+06,676495,537958
U6,A2,Y,AND2X1,positive_unate,1.76805e+06,2.23534e+06,501390,693986
U7,A1,Y,NAND2X1,negative_unate,882182,846919,573286,379333
U7,A2,Y,NAND2X1,negative_unate,1.37017e+06,1.12456e+06,1.6524e+06,483739
U8,A1,Y,NAND2X1,negative_unate,918045,801706,578718,352102
U8,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.0272e+06,1.34096e+06,398348
U9,A,Y,INVX1,negative_unate,582631,53901,365046,20782.5
