gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A1,ZN,OAI22_X1,negative_unate,0.0456424,0.0329221,0.0382218,0.0191331
U1000,A1,ZN,OAI22_X1,negative_unate,0.0448756,0.0286279,0.031516,0.0183845
U1000,A1,ZN,OAI22_X1,negative_unate,0.0447083,0.0245026,0.0315179,0.0164785
U1000,A2,ZN,OAI22_X1,negative_unate,0.0530056,0.033093,0.0384224,0.0182582
U1000,A2,ZN,OAI22_X1,negative_unate,0.0522273,0.0294974,0.0317284,0.0173046
U1000,A2,ZN,OAI22_X1,negative_unate,0.0520815,0.025292,0.0317348,0.015088
U1000,B1,ZN,OAI22_X1,negative_unate,0.0573473,0.0312014,0.043799,0.0149847
U1000,B1,ZN,OAI22_X1,negative_unate,0.0565342,0.0278753,0.0367282,0.0136709
U1000,B1,ZN,OAI22_X1,negative_unate,0.058749,0.0261317,0.0379062,0.0123846
U1000,B2,ZN,OAI22_X1,negative_unate,0.0636683,0.0398607,0.0437923,0.0197128
U1000,B2,ZN,OAI22_X1,negative_unate,0.062851,0.0357914,0.0367228,0.0187083
U1000,B2,ZN,OAI22_X1,negative_unate,0.0650483,0.034094,0.0379036,0.0179762
U1001,A,ZN,XNOR2_X1,positive_unate,0.0559379,0.0499798,0.0191331,0.0144212
U1001,A,ZN,XNOR2_X1,negative_unate,0.0474552,0.0303594,0.0321888,0.0206419
U1001,B,ZN,XNOR2_X1,positive_unate,0.0423206,0.0400297,0.0188683,0.0127137
U1001,B,ZN,XNOR2_X1,negative_unate,0.0426426,0.0181714,0.0318203,0.013721
U1002,A1,ZN,OAI22_X1,negative_unate,0.039811,0.0294549,0.032927,0.0171147
U1002,A1,ZN,OAI22_X1,negative_unate,0.0390625,0.025018,0.026503,0.0163528
U1002,A1,ZN,OAI22_X1,negative_unate,0.0389109,0.0213728,0.0265067,0.0147195
U1002,A2,ZN,OAI22_X1,negative_unate,0.0458743,0.0299733,0.0330827,0.0164038
U1002,A2,ZN,OAI22_X1,negative_unate,0.0451127,0.026325,0.0266686,0.0154762
U1002,A2,ZN,OAI22_X1,negative_unate,0.0449696,0.0225683,0.0266731,0.0136096
U1002,B1,ZN,OAI22_X1,negative_unate,0.0486703,0.0293871,0.0384455,0.0135742
U1002,B1,ZN,OAI22_X1,negative_unate,0.0478671,0.0258654,0.0315747,0.0123932
U1002,B1,ZN,OAI22_X1,negative_unate,0.0500914,0.0245198,0.0327732,0.0117426
U1002,B2,ZN,OAI22_X1,negative_unate,0.0551608,0.0310825,0.038509,0.0145759
U1002,B2,ZN,OAI22_X1,negative_unate,0.054356,0.027784,0.0316478,0.0132852
U1002,B2,ZN,OAI22_X1,negative_unate,0.056572,0.0259567,0.0328261,0.0119921
U1003,A,ZN,XNOR2_X1,positive_unate,0.0559379,0.0499798,0.0191331,0.0144212
U1003,A,ZN,XNOR2_X1,negative_unate,0.0474552,0.0303594,0.0321888,0.0206419
U1003,B,ZN,XNOR2_X1,positive_unate,0.0423206,0.0400297,0.0188683,0.0127137
U1003,B,ZN,XNOR2_X1,negative_unate,0.0426426,0.0181714,0.0318203,0.013721
U1004,A1,ZN,OAI22_X1,negative_unate,0.0439053,0.0322849,0.036847,0.018507
U1004,A1,ZN,OAI22_X1,negative_unate,0.0431436,0.0280683,0.0302105,0.0177524
U1004,A1,ZN,OAI22_X1,negative_unate,0.0429755,0.0240578,0.0302129,0.0158879
U1004,A2,ZN,OAI22_X1,negative_unate,0.0500084,0.0324598,0.036961,0.0179054
U1004,A2,ZN,OAI22_X1,negative_unate,0.0492364,0.0289047,0.0303324,0.0169248
U1004,A2,ZN,OAI22_X1,negative_unate,0.0490798,0.0247829,0.0303367,0.0147202
U1004,B1,ZN,OAI22_X1,negative_unate,0.0592714,0.0386449,0.0426564,0.0205295
U1004,B1,ZN,OAI22_X1,negative_unate,0.0584701,0.0337811,0.0356542,0.0197309
U1004,B1,ZN,OAI22_X1,negative_unate,0.0606956,0.0323394,0.0367767,0.0196478
U1004,B2,ZN,OAI22_X1,negative_unate,0.0593021,0.0334352,0.0423983,0.0162323
U1004,B2,ZN,OAI22_X1,negative_unate,0.0584859,0.030171,0.0353769,0.0148834
U1004,B2,ZN,OAI22_X1,negative_unate,0.0606899,0.0280103,0.0365723,0.0131299
U1005,A,ZN,XNOR2_X1,positive_unate,0.0537723,0.0472178,0.0163268,0.0123822
U1005,A,ZN,XNOR2_X1,negative_unate,0.0404679,0.0270519,0.0261937,0.0202497
U1005,B,ZN,XNOR2_X1,positive_unate,0.0518544,0.0508758,0.0161014,0.0108013
U1005,B,ZN,XNOR2_X1,negative_unate,0.0467126,0.0309804,0.0262322,0.0204
U1006,A,ZN,XNOR2_X1,positive_unate,0.0548173,0.0537593,0.0191553,0.0143113
U1006,A,ZN,XNOR2_X1,negative_unate,0.0516595,0.0292794,0.0328772,0.0190187
U1006,B,ZN,XNOR2_X1,positive_unate,0.0499449,0.0498592,0.018984,0.0125753
U1006,B,ZN,XNOR2_X1,negative_unate,0.0510668,0.0276254,0.0320424,0.0159168
U1007,A,CO,FA_X1,positive_unate,0.0688655,0.0921221,0.0236858,0.0195862
U1007,A,CO,FA_X1,positive_unate,0.0761923,0.0895276,0.0235539,0.0203008
U1007,A,S,FA_X1,positive_unate,0.0575118,0.108708,0.0150909,0.0177528
U1007,A,S,FA_X1,positive_unate,0.0655932,0.0818679,0.0166312,0.013608
U1007,A,S,FA_X1,negative_unate,0.122534,0.0998468,0.016009,0.0134073
U1007,A,S,FA_X1,negative_unate,0.123408,0.103214,0.0154422,0.014783
U1007,B,CO,FA_X1,positive_unate,0.0625689,0.0892486,0.0232407,0.0195892
U1007,B,CO,FA_X1,positive_unate,0.0632921,0.0886464,0.0234576,0.0192613
U1007,B,S,FA_X1,positive_unate,0.0469605,0.0997237,0.014515,0.0177503
U1007,B,S,FA_X1,positive_unate,0.0599414,0.0709668,0.0166488,0.0132279
U1007,B,S,FA_X1,negative_unate,0.11918,0.0983985,0.0159503,0.0137061
U1007,B,S,FA_X1,negative_unate,0.124336,0.0901804,0.0155142,0.014324
U1007,CI,CO,FA_X1,positive_unate,0.070793,0.081347,0.0233322,0.0212881
U1007,CI,CO,FA_X1,positive_unate,0.0689085,0.0844588,0.0237147,0.019259
U1007,CI,S,FA_X1,positive_unate,0.0518066,0.0952142,0.0151526,0.0177591
U1007,CI,S,FA_X1,positive_unate,0.0693307,0.071012,0.016546,0.0138775
U1007,CI,S,FA_X1,negative_unate,0.114762,0.105101,0.0155858,0.0137291
U1007,CI,S,FA_X1,negative_unate,0.119889,0.0980104,0.0155214,0.0134339
U1008,A,CO,FA_X1,positive_unate,0.0598344,0.0839257,0.0168824,0.0159841
U1008,A,CO,FA_X1,positive_unate,0.067341,0.0810598,0.0166728,0.0161999
U1008,A,S,FA_X1,positive_unate,0.0553136,0.105481,0.0134405,0.0166176
U1008,A,S,FA_X1,positive_unate,0.0632135,0.078906,0.0149589,0.0125351
U1008,A,S,FA_X1,negative_unate,0.119926,0.0976675,0.01447,0.012317
U1008,A,S,FA_X1,negative_unate,0.12093,0.100803,0.0138626,0.0133849
U1008,B,CO,FA_X1,positive_unate,0.0621924,0.0878372,0.0164718,0.0159839
U1008,B,CO,FA_X1,positive_unate,0.0628073,0.0877321,0.0166276,0.0156408
U1008,B,S,FA_X1,positive_unate,0.0529434,0.102446,0.013106,0.0166159
U1008,B,S,FA_X1,positive_unate,0.0666233,0.0751591,0.0150476,0.0121464
U1008,B,S,FA_X1,negative_unate,0.123339,0.103513,0.0143986,0.0126359
U1008,B,S,FA_X1,negative_unate,0.128967,0.0959276,0.0139043,0.0130046
U1008,CI,CO,FA_X1,positive_unate,0.062084,0.0734625,0.016473,0.0168975
U1008,CI,CO,FA_X1,positive_unate,0.0600197,0.0773711,0.0169706,0.0156386
U1008,CI,S,FA_X1,positive_unate,0.0496185,0.0927788,0.0135125,0.016624
U1008,CI,S,FA_X1,positive_unate,0.0670525,0.0688375,0.0148665,0.0126005
U1008,CI,S,FA_X1,negative_unate,0.113224,0.102957,0.014022,0.0126455
U1008,CI,S,FA_X1,negative_unate,0.118332,0.0959094,0.0139133,0.012345
U1009,A,Z,XOR2_X1,positive_unate,0.0573785,0.0577005,0.0285927,0.0130169
U1009,A,Z,XOR2_X1,negative_unate,0.038646,0.0214441,0.0260589,0.0120494
U1009,B,Z,XOR2_X1,positive_unate,0.056048,0.0626627,0.0257777,0.0129166
U1009,B,Z,XOR2_X1,negative_unate,0.043824,0.0216257,0.0288485,0.0108772
U1010,A,CO,FA_X1,positive_unate,0.0525852,0.0826647,0.0165569,0.0159838
U1010,A,CO,FA_X1,positive_unate,0.0568094,0.0799482,0.0165083,0.0162125
U1010,A,S,FA_X1,positive_unate,0.0586602,0.115465,0.0218427,0.0213711
U1010,A,S,FA_X1,positive_unate,0.0698721,0.0871226,0.0233738,0.0170272
U1010,A,S,FA_X1,negative_unate,0.128284,0.0995065,0.022416,0.0168405
U1010,A,S,FA_X1,negative_unate,0.129234,0.10058,0.0220337,0.018981
U1010,B,CO,FA_X1,positive_unate,0.0588034,0.085009,0.0163903,0.015983
U1010,B,CO,FA_X1,positive_unate,0.0594073,0.0847795,0.0165645,0.0156399
U1010,B,S,FA_X1,positive_unate,0.0605483,0.110702,0.0215031,0.02137
U1010,B,S,FA_X1,positive_unate,0.0747497,0.0814578,0.023551,0.0166805
U1010,B,S,FA_X1,negative_unate,0.130134,0.109531,0.0223842,0.01715
U1010,B,S,FA_X1,negative_unate,0.135506,0.102249,0.0222051,0.018313
U1010,CI,CO,FA_X1,positive_unate,0.0523256,0.0717853,0.0163102,0.0168961
U1010,CI,CO,FA_X1,positive_unate,0.0505827,0.0757134,0.0166568,0.0156373
U1010,CI,S,FA_X1,positive_unate,0.0544317,0.102409,0.0216467,0.0213848
