gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A,ZN,OAI21_X2,negative_unate,0.00305329,0.00362181,0.00459276,0.00388737
U1000,B1,ZN,OAI21_X2,negative_unate,0.00346409,0.00233411,0.00567806,0.00304743
U1000,B2,ZN,OAI21_X2,negative_unate,0.0050507,0.00410908,0.00585242,0.00436786
U1001,A1,ZN,NAND2_X2,negative_unate,0.00187422,0.00219254,0.00236839,0.00295083
U1001,A2,ZN,NAND2_X2,negative_unate,0.00421822,0.00369346,0.00377174,0.0034723
U1002,A1,ZN,NAND2_X4,negative_unate,0.00464722,0.0047904,0.00537346,0.00675666
U1002,A2,ZN,NAND2_X4,negative_unate,0.0053023,0.00409902,0.00552048,0.00498347
U1003,A,Z,MUX2_X2,positive_unate,0.0109326,0.010198,0.00561986,0.00389374
U1003,B,Z,MUX2_X2,positive_unate,0.00793461,0.00877505,0.0054695,0.00359651
U1003,S,Z,MUX2_X2,positive_unate,0.00695316,0.00771873,0.005455,0.00388344
U1003,S,Z,MUX2_X2,negative_unate,0.0114091,0.0134213,0.00560221,0.00410367
U1004,A1,ZN,NOR2_X2,negative_unate,0.00469373,0.00325902,0.00608492,0.0029909
U1004,A2,ZN,NOR2_X2,negative_unate,0.0042473,0.00381689,0.00547635,0.0032554
U1005,A1,ZN,AND2_X2,positive_unate,0.00765794,0.00604783,0.00460545,0.00261509
U1005,A2,ZN,AND2_X2,positive_unate,0.00850097,0.00742404,0.00463402,0.00265913
U1006,A,ZN,INV_X8,negative_unate,0.00413421,0.00306162,0.00626958,0.00424958
U1007,A,ZN,OAI21_X2,negative_unate,0.00558459,0.0060855,0.00694539,0.00622731
U1007,B1,ZN,OAI21_X2,negative_unate,0.00610424,0.00384292,0.00948954,0.00519846
U1007,B2,ZN,OAI21_X2,negative_unate,0.00682553,0.00476093,0.00934611,0.00603334
U1008,A,ZN,XNOR2_X1,positive_unate,0.00906101,0.00887957,0.00599306,0.00587063
U1008,A,ZN,XNOR2_X1,negative_unate,0.00681225,0.00466271,0.00967501,0.00539987
U1008,B,ZN,XNOR2_X1,positive_unate,0.00923694,0.0108527,0.00597985,0.00503497
U1008,B,ZN,XNOR2_X1,negative_unate,0.00908019,0.00527798,0.0100979,0.00613545
U1009,A,Z,BUF_X1,positive_unate,0.00782644,0.00765089,0.0066932,0.00411541
U1010,A,ZN,AOI211_X2,negative_unate,0.00817323,0.00497208,0.0131999,0.00433229
U1010,B,ZN,AOI211_X2,negative_unate,0.00711224,0.00340094,0.0132377,0.00324515
U1010,C1,ZN,AOI211_X2,negative_unate,0.00563685,0.00217255,0.012402,0.00367591
U1010,C2,ZN,AOI211_X2,negative_unate,0.00830009,0.00390421,0.0145161,0.00422953
U1011,A,ZN,INV_X4,negative_unate,0.00444042,0.00367422,0.00594541,0.00468146
U1012,A,ZN,XNOR2_X2,positive_unate,0.00822536,0.00797312,0.00548066,0.00539957
U1012,A,ZN,XNOR2_X2,negative_unate,0.00596404,0.0039474,0.00883018,0.00494814
U1012,B,ZN,XNOR2_X2,positive_unate,0.009068,0.00809293,0.00550707,0.0045041
U1012,B,ZN,XNOR2_X2,negative_unate,0.00663627,0.00565564,0.00861954,0.00609658
U1013,A1,ZN,AOI22_X1,negative_unate,0.00322391,0.00432539,0.00426442,0.00387368
U1013,A2,ZN,AOI22_X1,negative_unate,0.00601729,0.00537618,0.00562936,0.00478218
U1013,B1,ZN,AOI22_X1,negative_unate,0.0045067,0.00502847,0.00569898,0.00484772
U1013,B2,ZN,AOI22_X1,negative_unate,0.005599,0.00512785,0.00673127,0.00472336
U1014,A,ZN,AOI211_X1,negative_unate,0.00693865,0.00294014,0.010927,0.00306958
U1014,B,ZN,AOI211_X1,negative_unate,0.00640389,0.00339483,0.0110019,0.00275226
U1014,C1,ZN,AOI211_X1,negative_unate,0.00551574,0.00377645,0.0100158,0.00350261
U1014,C2,ZN,AOI211_X1,negative_unate,0.00734078,0.00313711,0.0119119,0.00312439
U1015,A,ZN,INV_X2,negative_unate,0.00265794,0.00202188,0.00339686,0.00225483
U1016,A1,ZN,AND2_X1,positive_unate,0.00766788,0.00701847,0.00466789,0.00269398
U1016,A2,ZN,AND2_X1,positive_unate,0.0093787,0.00804874,0.00475899,0.00274933
U1017,A1,ZN,AND2_X1,positive_unate,0.00787583,0.00613821,0.00467153,0.00268047
U1017,A2,ZN,AND2_X1,positive_unate,0.00807856,0.00700078,0.00466238,0.00274539
