gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,Y,HB1x1_ASAP7_6t_R,positive_unate,24.5263,26.8946,18.2201,15.4053
U10,A,Y,NOR2x1_ASAP7_6t_R,negative_unate,18.971,20.0574,19.8427,20.4169
U10,B,Y,NOR2x1_ASAP7_6t_R,negative_unate,17.7673,19.2599,21.8279,19.6829
U100,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,26.3956,20.2623,38.4019,26.6394
U100,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,28.2825,20.864,39.4593,27.8889
U100,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.0973,23.8125,21.6437,29.4179
U100,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,16.9558,19.7939,20.4093,23.1543
U100,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.0102,22.7309,20.3575,28.5851
U100,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.0973,23.8125,21.6437,29.4179
U1000,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,17.3979,12.4261,17.6435,12.8857
U1000,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,15.7501,13.379,15.8953,14.9503
U1001,A,Y,INVxp5_ASAP7_6t_R,negative_unate,19.08,18.0617,22.7409,19.6343
U1002,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,14.428,10.2234,17.504,11.4472
U1002,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,14.6089,11.1557,16.3244,12.5705
U1003,A,Y,INVxp5_ASAP7_6t_R,negative_unate,13.6859,12.6428,14.7748,12.9828
U1004,A,Y,INVxp5_ASAP7_6t_R,negative_unate,15.0709,15.5687,16.233,16.4992
U1005,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,24.6585,18.4654,36.648,25.1013
U1005,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,27.7226,23.1179,38.127,28.8711
U1005,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,16.0046,20.5564,20.5819,26.7327
U1005,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.8659,16.8425,19.3451,20.4557
U1005,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.9221,19.5685,19.2952,25.8396
U1005,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,16.0046,20.5564,20.5819,26.7327
U1006,A,Y,INVxp5_ASAP7_6t_R,negative_unate,16.2525,15.5794,18.0593,16.5136
U1007,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,13.4385,10.1509,16.9692,11.653
U1007,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,17.7274,15.2185,19.0604,17.4001
U1008,A,Y,INVxp5_ASAP7_6t_R,negative_unate,15.3305,14.483,17.1319,15.2913
U1009,A,Y,INVxp5_ASAP7_6t_R,negative_unate,17.6898,15.599,24.5091,18.7402
U101,A1,Y,AOI21xp25_ASAP7_6t_R,negative_unate,28.5952,25.2091,42.1423,33.5805
U101,A2,Y,AOI21xp25_ASAP7_6t_R,negative_unate,25.8431,19.9706,42.8648,31.603
U101,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,26.7342,14.6276,42.8226,18.5226
U101,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,26.7342,14.6276,42.8226,18.5226
U101,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,25.4167,14.5565,41.4065,17.5942
U101,B,Y,AOI21xp25_ASAP7_6t_R,negative_unate,19.8966,14.5098,30.894,17.6248
U1010,A,Y,NAND2xp5_ASAP7_6t_R,negative_unate,15.0491,10.8936,15.3499,11.1751
U1010,B,Y,NAND2xp5_ASAP7_6t_R,negative_unate,16.4812,13.4919,16.8042,15.1
U1011,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,17.8529,24.9039,15.4381,21.8441
U1011,A,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,15.047,11.3504,27.9079,19.1549
U1011,B,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,18.8032,25.7941,15.3684,20.8781
U1011,B,Y,XNOR2xp5_ASAP7_6t_R,negative_unate,15.2919,11.6543,27.8884,20.2623
U1012,A,Y,XNOR2xp5_ASAP7_6t_R,positive_unate,17.9306,25.0667,15.579,22.1551
