gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,I,Z,CLKBUF_X2,positive_unate,0.0177296,0.0197365,0.00892975,0.00902312
U1001,A1,Z,XOR2_X1,positive_unate,0.0300019,0.0279841,0.0293163,0.0166401
U1001,A1,Z,XOR2_X1,negative_unate,0.0205565,0.0181557,0.0283525,0.0228755
U1001,A2,Z,XOR2_X1,positive_unate,0.0294748,0.0286606,0.0261997,0.0163247
U1001,A2,Z,XOR2_X1,negative_unate,0.0215119,0.0190003,0.0306425,0.0214825
U1002,I,Z,CLKBUF_X2,positive_unate,0.0232452,0.0222606,0.010977,0.0107527
U1003,A1,ZN,NAND2_X2,negative_unate,0.0100915,0.012901,0.012118,0.0179568
U1003,A2,ZN,NAND2_X2,negative_unate,0.0136746,0.0155218,0.0153413,0.017663
U1004,I,ZN,INV_X1,negative_unate,0.0125488,0.0106321,0.0147832,0.0120866
U1005,A1,Z,OR2_X1,positive_unate,0.0171876,0.0229096,0.00912413,0.010189
U1005,A2,Z,OR2_X1,positive_unate,0.0164915,0.0222339,0.00912268,0.0100214
U1006,I,Z,CLKBUF_X2,positive_unate,0.0169757,0.0169619,0.0141214,0.0138807
U1007,I,ZN,INV_X2,negative_unate,0.0101002,0.00981114,0.0107974,0.0101211
U1008,A1,ZN,OAI21_X1,negative_unate,0.0108692,0.0113474,0.0143533,0.0135326
U1008,A2,ZN,OAI21_X1,negative_unate,0.0171127,0.0149177,0.0154425,0.0170115
U1008,B,ZN,OAI21_X1,negative_unate,0.0142711,0.0174454,0.0179941,0.0147063
U1009,A1,ZN,OAI21_X1,negative_unate,0.0178831,0.0154181,0.0235404,0.0194078
U1009,A2,ZN,OAI21_X1,negative_unate,0.0161973,0.0139402,0.0209716,0.0198393
U1009,B,ZN,OAI21_X1,negative_unate,0.0215257,0.0359507,0.0251959,0.0290633
U1010,A1,ZN,NOR2_X1,negative_unate,0.0149061,0.0103622,0.0194412,0.0106031
U1010,A2,ZN,NOR2_X1,negative_unate,0.0161414,0.0114679,0.0174282,0.0117372
U1011,A1,Z,OR2_X1,positive_unate,0.0152511,0.0202622,0.00884696,0.00996359
U1011,A2,Z,OR2_X1,positive_unate,0.0164073,0.0242762,0.00901735,0.00999292
U1012,A1,ZN,NAND2_X2,negative_unate,0.012878,0.0160184,0.0162563,0.0237384
U1012,A2,ZN,NAND2_X2,negative_unate,0.0142796,0.0182778,0.0179024,0.02344
U1013,A1,ZN,NAND2_X2,negative_unate,0.00829878,0.0108719,0.00954025,0.0146199
U1013,A2,ZN,NAND2_X2,negative_unate,0.0115204,0.016551,0.0127319,0.015604
U1014,I,Z,CLKBUF_X2,positive_unate,0.0242653,0.0220208,0.0161951,0.0157679
U1015,A1,ZN,OAI22_X2,negative_unate,0.0146656,0.0146317,0.027278,0.019688
U1015,A2,ZN,OAI22_X2,negative_unate,0.0175273,0.0181241,0.0269642,0.0232421
U1015,B1,ZN,OAI22_X2,negative_unate,0.0189858,0.0184714,0.0340351,0.0195444
U1015,B2,ZN,OAI22_X2,negative_unate,0.0221142,0.0221986,0.033981,0.0223161
U1016,A1,ZN,NOR2_X1,negative_unate,0.015548,0.0112177,0.0199916,0.0114623
U1016,A2,ZN,NOR2_X1,negative_unate,0.0154099,0.0126735,0.0173134,0.0127458
U1017,I,ZN,INV_X2,negative_unate,0.0125894,0.0103262,0.0141647,0.0113048
U1018,A1,ZN,OAI21_X2,negative_unate,0.0235453,0.0187408,0.030936,0.0247155
U1018,A2,ZN,OAI21_X2,negative_unate,0.0253586,0.0253147,0.0288275,0.029557
U1018,B,ZN,OAI21_X2,negative_unate,0.0201613,0.0226756,0.0252873,0.0258278
U1019,A1,ZN,NAND3_X2,negative_unate,0.0140338,0.0219239,0.0164391,0.0342018
U1019,A2,ZN,NAND3_X2,negative_unate,0.0154903,0.0260664,0.0180586,0.0334568
U1019,A3,ZN,NAND3_X2,negative_unate,0.0172896,0.0300416,0.0200672,0.033405
U1020,A1,ZN,NOR2_X2,negative_unate,0.0144734,0.00902852,0.0194136,0.00937849
U1020,A2,ZN,NOR2_X2,negative_unate,0.0171822,0.0123045,0.0182136,0.0125589
U1021,A1,ZN,NAND2_X2,negative_unate,0.0121523,0.0144059,0.013853,0.0190211
