gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A,ZN,OAI211_X1,negative_unate,0.0302863,0.0363872,0.0230651,0.022411
U1000,A,ZN,OAI211_X1,negative_unate,0.0299311,0.0321375,0.0205903,0.0198534
U1000,A,ZN,OAI211_X1,negative_unate,0.0309935,0.0287361,0.0211283,0.0173162
U1000,B,ZN,OAI211_X1,negative_unate,0.034309,0.0387115,0.0244452,0.0224057
U1000,B,ZN,OAI211_X1,negative_unate,0.033944,0.0344353,0.0218615,0.0198586
U1000,B,ZN,OAI211_X1,negative_unate,0.0351358,0.0310984,0.0223515,0.0173392
U1000,C1,ZN,OAI211_X1,negative_unate,0.048734,0.0300061,0.0381787,0.0198594
U1000,C2,ZN,OAI211_X1,negative_unate,0.0560376,0.036478,0.0381819,0.02296
U1001,A,ZN,OAI21_X1,negative_unate,0.0228887,0.0218369,0.0141783,0.00997932
U1001,A,ZN,OAI21_X1,negative_unate,0.0225456,0.0189525,0.0123793,0.00859633
U1001,A,ZN,OAI21_X1,negative_unate,0.0236117,0.0177116,0.0127983,0.00758294
U1001,B1,ZN,OAI21_X1,negative_unate,0.0326168,0.0185125,0.020949,0.0108283
U1001,B2,ZN,OAI21_X1,negative_unate,0.0348273,0.0201964,0.0209833,0.0108564
U1002,A,ZN,INV_X1,negative_unate,0.013765,0.00785219,0.00753441,0.00516826
U1003,A1,ZN,AND2_X1,positive_unate,0.0475909,0.0382171,0.0147272,0.00867441
U1003,A2,ZN,AND2_X1,positive_unate,0.0418565,0.0423006,0.0142948,0.00893343
U1004,A1,ZN,AND2_X1,positive_unate,0.0462089,0.0367723,0.0151768,0.00841803
U1004,A2,ZN,AND2_X1,positive_unate,0.0410535,0.0368173,0.0148676,0.00859871
U1005,A,ZN,INV_X1,negative_unate,0.0164557,0.00977174,0.00916933,0.00628291
U1006,A1,ZN,NAND2_X1,negative_unate,0.0137501,0.0137067,0.00794515,0.00774064
U1006,A2,ZN,NAND2_X1,negative_unate,0.0188073,0.0159581,0.00959231,0.00809923
U1007,A1,ZN,NAND4_X1,negative_unate,0.0212989,0.0263436,0.0122038,0.0170941
U1007,A2,ZN,NAND4_X1,negative_unate,0.0233698,0.0302369,0.01324,0.0171411
U1007,A3,ZN,NAND4_X1,negative_unate,0.0231634,0.0308963,0.0143067,0.0171248
U1007,A4,ZN,NAND4_X1,negative_unate,0.0245576,0.031828,0.0156025,0.0171208
U1008,A,ZN,INV_X1,negative_unate,0.0141015,0.0107044,0.00824479,0.00855295
U1009,A,ZN,INV_X1,negative_unate,0.037004,0.0204602,0.0298179,0.0126142
U1010,A,ZN,XNOR2_X1,positive_unate,0.037466,0.035635,0.0120415,0.00906814
U1010,A,ZN,XNOR2_X1,negative_unate,0.0247046,0.0135056,0.0172608,0.0074872
U1010,B,ZN,XNOR2_X1,positive_unate,0.0380175,0.0363971,0.012006,0.00754998
U1010,B,ZN,XNOR2_X1,negative_unate,0.0295283,0.0153957,0.0172672,0.0087944
U1011,A,ZN,OAI21_X1,negative_unate,0.022698,0.0206913,0.0156478,0.0107928
U1011,A,ZN,OAI21_X1,negative_unate,0.0223513,0.0179849,0.0137043,0.00911854
U1011,A,ZN,OAI21_X1,negative_unate,0.0234167,0.0159085,0.0141847,0.00747539
U1011,B1,ZN,OAI21_X1,negative_unate,0.038078,0.0206251,0.0245353,0.0120979
U1011,B2,ZN,OAI21_X1,negative_unate,0.0437148,0.0266507,0.0245396,0.0160648
U1012,A,Z,BUF_X2,positive_unate,0.0483993,0.0396425,0.0303526,0.015028
U1013,A1,ZN,NAND2_X1,negative_unate,0.0196856,0.0195022,0.0104741,0.0134608
U1013,A2,ZN,NAND2_X1,negative_unate,0.0204087,0.0183852,0.0106761,0.00934915
U1014,A1,ZN,NAND3_X1,negative_unate,0.0288666,0.030584,0.0175652,0.019104
U1014,A2,ZN,NAND3_X1,negative_unate,0.0269176,0.0318509,0.0187507,0.0189719
U1014,A3,ZN,NAND3_X1,negative_unate,0.0312106,0.0350701,0.0199944,0.0198592
U1015,A1,ZN,NAND3_X1,negative_unate,0.042917,0.0455809,0.0316033,0.0339686
U1015,A2,ZN,NAND3_X1,negative_unate,0.0423048,0.0481995,0.0330243,0.0339669
U1015,A3,ZN,NAND3_X1,negative_unate,0.0469794,0.0544622,0.0342794,0.034541
U1016,A1,ZN,NAND2_X1,negative_unate,0.0199445,0.0195015,0.0106401,0.0134605
U1016,A2,ZN,NAND2_X1,negative_unate,0.0176124,0.0156789,0.0104395,0.00756752
U1017,A1,ZN,NAND2_X1,negative_unate,0.0268212,0.0180362,0.0154485,0.0116243
U1017,A2,ZN,NAND2_X1,negative_unate,0.0210281,0.0184003,0.0111809,0.00940927
U1018,A1,ZN,NAND3_X1,negative_unate,0.0207049,0.0249459,0.0149581,0.017119
U1018,A2,ZN,NAND3_X1,negative_unate,0.022794,0.0278194,0.0163162,0.0171036
U1018,A3,ZN,NAND3_X1,negative_unate,0.0284731,0.0300747,0.0175838,0.0171263
U1019,A,ZN,INV_X1,negative_unate,0.013553,0.00963349,0.00799398,0.00592902
U1020,A1,ZN,NAND2_X1,negative_unate,0.0215238,0.0187253,0.0148636,0.0112585
U1020,A2,ZN,NAND2_X1,negative_unate,0.0348591,0.0251052,0.0190936,0.0133149
U1021,A1,ZN,NAND2_X1,negative_unate,0.0168175,0.0143312,0.0097537,0.00809516
U1021,A2,ZN,NAND2_X1,negative_unate,0.019028,0.0151296,0.0107354,0.00743728
U1022,A1,ZN,NAND2_X1,negative_unate,0.0177423,0.0148743,0.0101009,0.00836588
U1022,A2,ZN,NAND2_X1,negative_unate,0.0195508,0.0165443,0.0109608,0.00786593
U1023,A,Z,BUF_X2,positive_unate,0.0505347,0.0417399,0.0268373,0.0126309
U1024,A,ZN,OAI21_X1,negative_unate,0.0276482,0.0242686,0.0164926,0.0114908
U1024,A,ZN,OAI21_X1,negative_unate,0.0272981,0.0212383,0.0145079,0.0101184
U1024,A,ZN,OAI21_X1,negative_unate,0.0283754,0.0198568,0.0149341,0.00899971
U1024,B1,ZN,OAI21_X1,negative_unate,0.0360108,0.0237048,0.0248705,0.0158406
U1024,B2,ZN,OAI21_X1,negative_unate,0.0402217,0.024602,0.0248795,0.0143199
U1025,A,ZN,OAI21_X1,negative_unate,0.0225202,0.0233089,0.014354,0.0107487
U1025,A,ZN,OAI21_X1,negative_unate,0.022176,0.0201289,0.012533,0.00947578
U1025,A,ZN,OAI21_X1,negative_unate,0.023243,0.0189827,0.012968,0.00872245
U1025,B1,ZN,OAI21_X1,negative_unate,0.0319209,0.0198991,0.0213801,0.012659
U1025,B2,ZN,OAI21_X1,negative_unate,0.0373066,0.0192686,0.0214069,0.0104391
U1026,A1,ZN,NAND2_X1,negative_unate,0.0131135,0.0128978,0.00756731,0.00723065
U1026,A2,ZN,NAND2_X1,negative_unate,0.0235022,0.0183136,0.0119371,0.0125656
U1027,A1,ZN,NAND2_X1,negative_unate,0.0160229,0.0154846,0.0087358,0.010417
U1027,A2,ZN,NAND2_X1,negative_unate,0.0196842,0.0142943,0.00969793,0.00648819
U1028,A1,ZN,NAND2_X1,negative_unate,0.0268518,0.0181181,0.0154701,0.0117369
U1028,A2,ZN,NAND2_X1,negative_unate,0.0210281,0.0184003,0.0111809,0.00940927
U1029,A1,ZN,NAND2_X1,negative_unate,0.0235347,0.0212998,0.0132071,0.0181889
U1029,A2,ZN,NAND2_X1,negative_unate,0.0286332,0.0183271,0.014968,0.00929932
U1030,A1,ZN,NAND2_X1,negative_unate,0.023398,0.0211031,0.0130757,0.0176434
U1030,A2,ZN,NAND2_X1,negative_unate,0.0300888,0.0185729,0.0158268,0.00951508
U1031,A1,ZN,NAND3_X1,negative_unate,0.0181285,0.0202094,0.0106857,0.0118185
U1031,A2,ZN,NAND3_X1,negative_unate,0.0265249,0.0240444,0.013882,0.0118888
U1031,A3,ZN,NAND3_X1,negative_unate,0.0223003,0.0230355,0.0128631,0.0114902
U1032,A1,ZN,NAND2_X1,negative_unate,0.0266833,0.0203033,0.014886,0.0114716
U1032,A2,ZN,NAND2_X1,negative_unate,0.0221424,0.0199679,0.0138872,0.0100523
U1033,A1,ZN,NAND2_X1,negative_unate,0.0257629,0.0177753,0.0147047,0.0112656
U1033,A2,ZN,NAND2_X1,negative_unate,0.0221466,0.019173,0.0113304,0.0100822
U1034,A1,ZN,NAND2_X1,negative_unate,0.0237679,0.0212776,0.013338,0.018179
U1034,A2,ZN,NAND2_X1,negative_unate,0.0290902,0.0183101,0.0152392,0.00928883
U1035,A,ZN,INV_X1,negative_unate,0.0172543,0.00806569,0.00949116,0.00902884
U1036,A1,ZN,NAND2_X1,negative_unate,0.0176779,0.0164448,0.00946931,0.0120713
U1036,A2,ZN,NAND2_X1,negative_unate,0.0182938,0.015768,0.00942835,0.00785156
U1037,A1,ZN,NAND2_X1,negative_unate,0.0189801,0.0160557,0.0104816,0.0113722
U1037,A2,ZN,NAND2_X1,negative_unate,0.0115356,0.00980175,0.00833568,0.00549225
U1038,A1,ZN,NAND3_X1,negative_unate,0.0173844,0.0200924,0.0118934,0.0130586
U1038,A2,ZN,NAND3_X1,negative_unate,0.021367,0.0239108,0.0133331,0.0130707
U1038,A3,ZN,NAND3_X1,negative_unate,0.0212843,0.023544,0.0144881,0.012974
U1039,A,ZN,INV_X1,negative_unate,0.014043,0.00930288,0.00834566,0.00569364
U1040,A,ZN,INV_X1,negative_unate,0.0136229,0.00966781,0.00801906,0.00596261
