gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A1,ZN,AOI21_X1,negative_unate,0.0205268,0.0178536,0.0336218,0.0266307
U1,A2,ZN,AOI21_X1,negative_unate,0.0282362,0.0245985,0.0389498,0.0276105
U1,B,ZN,AOI21_X1,negative_unate,0.0191866,0.0136236,0.0261475,0.0173768
U10,A1,ZN,NAND2_X1,negative_unate,0.0111839,0.013454,0.0121446,0.016584
U10,A2,ZN,NAND2_X1,negative_unate,0.00933549,0.012458,0.0110014,0.0141874
U100,A1,ZN,NOR2_X1,negative_unate,0.0199804,0.0153555,0.0257937,0.0156559
U100,A2,ZN,NOR2_X1,negative_unate,0.0218291,0.0168442,0.023422,0.0167418
U101,A1,ZN,NOR2_X1,negative_unate,0.0185915,0.0144867,0.0233721,0.0146593
U101,A2,ZN,NOR2_X1,negative_unate,0.0204951,0.0160576,0.0208486,0.0157437
U102,A,CO,FA_X1,positive_unate,0.0378734,0.0339439,0.0154332,0.0141608
U102,A,S,FA_X1,positive_unate,0.0382308,0.0452163,0.015593,0.0180832
U102,A,S,FA_X1,negative_unate,0.0536182,0.0565117,0.0173169,0.0150067
U102,B,CO,FA_X1,positive_unate,0.0326935,0.0319511,0.0160945,0.0141523
U102,B,S,FA_X1,positive_unate,0.0351125,0.043432,0.015163,0.0181028
U102,B,S,FA_X1,negative_unate,0.0510687,0.05326,0.016799,0.0154033
U102,CI,CO,FA_X1,positive_unate,0.0317366,0.0309963,0.017397,0.0139451
U102,CI,S,FA_X1,positive_unate,0.0318183,0.0402071,0.0159573,0.0180706
U102,CI,S,FA_X1,negative_unate,0.0511771,0.0521917,0.0153957,0.0154082
U103,A1,ZN,NOR2_X1,negative_unate,0.0170943,0.0117873,0.0251957,0.0129138
U103,A2,ZN,NOR2_X1,negative_unate,0.0200434,0.0124833,0.0245815,0.0139574
U104,A,CO,FA_X1,positive_unate,0.0376692,0.035118,0.017921,0.0162922
U104,A,S,FA_X1,positive_unate,0.036799,0.0455021,0.0164324,0.018913
U104,A,S,FA_X1,negative_unate,0.053812,0.055222,0.0181089,0.0158125
U104,B,CO,FA_X1,positive_unate,0.0340145,0.034235,0.0186053,0.0162874
U104,B,S,FA_X1,positive_unate,0.0352286,0.0447101,0.0159921,0.018926
U104,B,S,FA_X1,negative_unate,0.0523633,0.0534259,0.0176045,0.0162106
U104,CI,CO,FA_X1,positive_unate,0.0338836,0.0317797,0.0198396,0.0160864
U104,CI,S,FA_X1,positive_unate,0.0327006,0.0401661,0.0167841,0.0189035
U104,CI,S,FA_X1,negative_unate,0.050982,0.0531019,0.0162182,0.0162181
U105,A1,ZN,NOR2_X1,negative_unate,0.0200246,0.015381,0.0258781,0.0156884
U105,A2,ZN,NOR2_X1,negative_unate,0.0218732,0.016868,0.0235108,0.0167751
U106,A1,ZN,NOR2_X1,negative_unate,0.0199804,0.0153555,0.0257937,0.0156559
U106,A2,ZN,NOR2_X1,negative_unate,0.0218291,0.0168442,0.023422,0.0167418
U107,A,CO,FA_X1,positive_unate,0.0378734,0.0339439,0.0154332,0.0141608
U107,A,S,FA_X1,positive_unate,0.0382308,0.0452163,0.015593,0.0180832
U107,A,S,FA_X1,negative_unate,0.0536182,0.0565117,0.0173169,0.0150067
U107,B,CO,FA_X1,positive_unate,0.0344546,0.0323315,0.016071,0.0141532
U107,B,S,FA_X1,positive_unate,0.0369667,0.0437731,0.0151631,0.0180997
U107,B,S,FA_X1,negative_unate,0.0514472,0.0549787,0.0167988,0.0154074
U107,CI,CO,FA_X1,positive_unate,0.0338211,0.0307176,0.0174197,0.013945
U107,CI,S,FA_X1,positive_unate,0.0336755,0.039961,0.0159426,0.0180719
U107,CI,S,FA_X1,negative_unate,0.0509059,0.054216,0.015395,0.0154107
U108,A1,ZN,NOR2_X1,negative_unate,0.0240879,0.0153395,0.0392289,0.0186854
U108,A2,ZN,NOR2_X1,negative_unate,0.0270052,0.0159238,0.038785,0.0198534
U109,A1,ZN,NOR2_X1,negative_unate,0.016315,0.0131383,0.0245443,0.0139912
U109,A2,ZN,NOR2_X1,negative_unate,0.0201499,0.0185151,0.0243728,0.0182124
U11,A1,ZN,NAND2_X1,negative_unate,0.0119333,0.0142037,0.0143331,0.0202526
U11,A2,ZN,NAND2_X1,negative_unate,0.013229,0.0161865,0.0158909,0.0200515
U110,A1,ZN,NAND2_X1,negative_unate,0.0116671,0.0181674,0.0125739,0.0204229
U110,A2,ZN,NAND2_X1,negative_unate,0.0115607,0.0158653,0.0127039,0.0154623
U111,A1,ZN,NOR2_X1,negative_unate,0.0135374,0.0096082,0.0187184,0.00991445
U111,A2,ZN,NOR2_X1,negative_unate,0.0185708,0.0142348,0.0186421,0.0140806
U112,A1,ZN,NOR2_X1,negative_unate,0.0169777,0.0133219,0.0210676,0.0135552
U112,A2,ZN,NOR2_X1,negative_unate,0.0190638,0.0150497,0.018338,0.0146925
U113,A1,ZN,NOR2_X1,negative_unate,0.0200246,0.015381,0.0258781,0.0156884
U113,A2,ZN,NOR2_X1,negative_unate,0.0183115,0.012076,0.0226924,0.0132597
U114,A1,ZN,NOR2_X1,negative_unate,0.0155461,0.0104438,0.0230239,0.0114169
U114,A2,ZN,NOR2_X1,negative_unate,0.0218291,0.0168442,0.023422,0.0167418
U115,A1,ZN,NOR2_X1,negative_unate,0.0146658,0.0102518,0.02072,0.010771
U115,A2,ZN,NOR2_X1,negative_unate,0.0169571,0.0113761,0.0199587,0.0121287
U116,A1,ZN,NOR2_X1,negative_unate,0.0135374,0.0096082,0.0187184,0.00991445
U116,A2,ZN,NOR2_X1,negative_unate,0.0158844,0.0107646,0.0178772,0.0112649
U117,A1,ZN,NOR2_X1,negative_unate,0.0169777,0.0133219,0.0210676,0.0135552
U117,A2,ZN,NOR2_X1,negative_unate,0.0190638,0.0150497,0.018338,0.0146925
U118,A1,ZN,NOR2_X1,negative_unate,0.0135374,0.0096082,0.0187184,0.00991445
U118,A2,ZN,NOR2_X1,negative_unate,0.0193662,0.0152627,0.0188686,0.0149146
U119,A1,ZN,NOR2_X1,negative_unate,0.0169777,0.0133219,0.0210676,0.0135552
U119,A2,ZN,NOR2_X1,negative_unate,0.0182717,0.014033,0.0181053,0.0138563
U12,A1,ZN,NAND2_X1,negative_unate,0.0118963,0.0140958,0.0127726,0.0170126
U12,A2,ZN,NAND2_X1,negative_unate,0.0124185,0.016069,0.013349,0.0154673
U120,A1,ZN,NOR2_X1,negative_unate,0.0160461,0.0109722,0.0233977,0.0118907
U120,A2,ZN,NOR2_X1,negative_unate,0.0183115,0.012076,0.0226924,0.0132597
U121,A1,ZN,NOR2_X1,negative_unate,0.0155461,0.0104438,0.0230239,0.0114169
U121,A2,ZN,NOR2_X1,negative_unate,0.0182674,0.0120543,0.022602,0.0132224
U122,A1,ZN,NOR2_X1,negative_unate,0.0146658,0.0102518,0.02072,0.010771
U122,A2,ZN,NOR2_X1,negative_unate,0.0169571,0.0113761,0.0199587,0.0121287
U123,A1,ZN,NOR2_X1,negative_unate,0.0160461,0.0109722,0.0233977,0.0118907
U123,A2,ZN,NOR2_X1,negative_unate,0.0183115,0.012076,0.0226924,0.0132597
U124,A,CO,HA_X1,positive_unate,0.0285593,0.0219627,0.0152952,0.0119687
U124,A,S,HA_X1,positive_unate,0.0274809,0.0286793,0.0150043,0.0145005
U124,A,S,HA_X1,negative_unate,0.0423047,0.0415324,0.0153981,0.012179
U124,B,CO,HA_X1,positive_unate,0.028297,0.0204908,0.015313,0.0118066
U124,B,S,HA_X1,positive_unate,0.0302055,0.0300862,0.015388,0.014516
U124,B,S,HA_X1,negative_unate,0.039196,0.0412886,0.0150249,0.0121768
U125,A,CO,FA_X1,positive_unate,0.0372306,0.0330346,0.0154369,0.0141654
U125,A,S,FA_X1,positive_unate,0.0366378,0.0433487,0.0142576,0.0167216
