gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1,A,ZN,OAI21_X1,negative_unate,0.00347351,0.00487364,0.0051592,0.0046966
U1,B1,ZN,OAI21_X1,negative_unate,0.0053961,0.00463054,0.00717948,0.0043828
U1,B2,ZN,OAI21_X1,negative_unate,0.00594149,0.00363482,0.00708916,0.00459778
U10,A,ZN,XNOR2_X1,positive_unate,0.00911438,0.00854656,0.00597861,0.00585442
U10,A,ZN,XNOR2_X1,negative_unate,0.00653593,0.00472194,0.0095974,0.00540611
U10,B,ZN,XNOR2_X1,positive_unate,0.00934905,0.00852058,0.00596709,0.00498448
U10,B,ZN,XNOR2_X1,negative_unate,0.00700795,0.00542473,0.00947535,0.00616646
U100,A,ZN,XNOR2_X1,positive_unate,0.00641691,0.00557957,0.00421391,0.00398469
U100,A,ZN,XNOR2_X1,negative_unate,0.0031321,0.00165149,0.00565265,0.00273638
U100,B,ZN,XNOR2_X1,positive_unate,0.00686843,0.00583159,0.00421103,0.00309205
U100,B,ZN,XNOR2_X1,negative_unate,0.00381928,0.00227875,0.00574475,0.00355607
U101,A1,ZN,OAI22_X1,negative_unate,0.0103435,0.00792305,0.0150143,0.00834565
U101,A2,ZN,OAI22_X1,negative_unate,0.00674325,0.0057631,0.0120436,0.00681579
U101,B1,ZN,OAI22_X1,negative_unate,0.00943115,0.00809214,0.0140638,0.00774779
U101,B2,ZN,OAI22_X1,negative_unate,0.00853644,0.00689645,0.0135428,0.00679591
U102,A,ZN,XNOR2_X1,positive_unate,0.00720157,0.00650076,0.00594227,0.00588852
U102,A,ZN,XNOR2_X1,negative_unate,0.00491221,0.00258091,0.00936746,0.00467528
U102,B,ZN,XNOR2_X1,positive_unate,0.00765057,0.00676925,0.00593867,0.00500891
U102,B,ZN,XNOR2_X1,negative_unate,0.00558319,0.00321295,0.00943483,0.00549409
U103,A1,ZN,OAI22_X1,negative_unate,0.0103957,0.00756678,0.0169965,0.00860483
U103,A2,ZN,OAI22_X1,negative_unate,0.00913405,0.00776099,0.0159212,0.00899451
U103,B1,ZN,OAI22_X1,negative_unate,0.0120555,0.010217,0.0183934,0.0106121
U103,B2,ZN,OAI22_X1,negative_unate,0.0103853,0.00787392,0.0173591,0.00876023
U104,A,ZN,XNOR2_X1,positive_unate,0.00720157,0.00650076,0.00594227,0.00588852
U104,A,ZN,XNOR2_X1,negative_unate,0.00491221,0.00258091,0.00936746,0.00467528
U104,B,ZN,XNOR2_X1,positive_unate,0.00765057,0.00676925,0.00593867,0.00500891
U104,B,ZN,XNOR2_X1,negative_unate,0.00558319,0.00321295,0.00943483,0.00549409
U105,A1,ZN,OAI22_X1,negative_unate,0.00866678,0.00665203,0.0136067,0.00682724
U105,A2,ZN,OAI22_X1,negative_unate,0.00742718,0.00686277,0.0124085,0.00721437
U105,B1,ZN,OAI22_X1,negative_unate,0.0103494,0.0092268,0.0149771,0.00891259
U105,B2,ZN,OAI22_X1,negative_unate,0.00868687,0.00697598,0.0138533,0.00695574
U106,A,ZN,XNOR2_X1,positive_unate,0.00720423,0.00650388,0.00594813,0.00589498
U106,A,ZN,XNOR2_X1,negative_unate,0.00491825,0.00258406,0.00938005,0.00468185
U106,B,ZN,XNOR2_X1,positive_unate,0.00765322,0.00677242,0.00594452,0.00501541
U106,B,ZN,XNOR2_X1,negative_unate,0.00558917,0.00321612,0.00944734,0.00550066
U107,A1,ZN,OAI22_X1,negative_unate,0.0102402,0.00772185,0.0150846,0.00815131
U107,A2,ZN,OAI22_X1,negative_unate,0.00744923,0.00687689,0.0124503,0.0072363
U107,B1,ZN,OAI22_X1,negative_unate,0.00797268,0.00629737,0.0139368,0.00620602
U107,B2,ZN,OAI22_X1,negative_unate,0.00970197,0.00832341,0.0139653,0.00799182
U108,A,CO,HA_X1,positive_unate,0.010103,0.00788611,0.00641018,0.00361446
U108,A,S,HA_X1,positive_unate,0.0102828,0.0111478,0.00872811,0.00412725
U108,A,S,HA_X1,negative_unate,0.00594354,0.0055379,0.00772249,0.0056938
U108,B,CO,HA_X1,positive_unate,0.0103716,0.00865211,0.006416,0.00366828
U108,B,S,HA_X1,positive_unate,0.0105382,0.0122971,0.00742594,0.00406278
U108,B,S,HA_X1,negative_unate,0.00719903,0.00560096,0.00888251,0.00517726
U109,A1,ZN,OR2_X1,positive_unate,0.00719794,0.0104352,0.0058655,0.00461544
U109,A2,ZN,OR2_X1,positive_unate,0.00687496,0.0111434,0.00590226,0.00460616
U11,A,ZN,XNOR2_X1,positive_unate,0.00869946,0.00824339,0.00596627,0.00585606
U11,A,ZN,XNOR2_X1,negative_unate,0.00629345,0.00425739,0.00955691,0.00524332
U11,B,ZN,XNOR2_X1,positive_unate,0.00935508,0.00850211,0.00596726,0.00498449
U11,B,ZN,XNOR2_X1,negative_unate,0.00699279,0.00543258,0.00947446,0.00616892
U110,A,CO,FA_X1,positive_unate,0.0113719,0.0155462,0.00483025,0.00384055
U110,A,S,FA_X1,positive_unate,0.0120339,0.0200108,0.00527963,0.00507295
U110,A,S,FA_X1,negative_unate,0.0214995,0.0197067,0.00547062,0.00387925
U110,B,CO,FA_X1,positive_unate,0.0120268,0.0157387,0.00439185,0.00386338
U110,B,S,FA_X1,positive_unate,0.0112172,0.0194636,0.00498725,0.00508829
U110,B,S,FA_X1,negative_unate,0.0216773,0.0211982,0.00545699,0.00409541
U110,CI,CO,FA_X1,positive_unate,0.0106714,0.0132475,0.00432327,0.00461748
U110,CI,S,FA_X1,positive_unate,0.00960681,0.0171576,0.00530992,0.00508829
U110,CI,S,FA_X1,negative_unate,0.0195814,0.0199132,0.00503979,0.00409907
U111,A,ZN,XNOR2_X1,positive_unate,0.00720423,0.00650388,0.00594813,0.00589498
U111,A,ZN,XNOR2_X1,negative_unate,0.00491825,0.00258406,0.00938005,0.00468185
U111,B,ZN,XNOR2_X1,positive_unate,0.00765322,0.00677242,0.00594452,0.00501541
U111,B,ZN,XNOR2_X1,negative_unate,0.00558917,0.00321612,0.00944734,0.00550066
U112,A1,ZN,OAI22_X1,negative_unate,0.0102194,0.00771048,0.0150455,0.00813071
U112,A2,ZN,OAI22_X1,negative_unate,0.00742898,0.00686623,0.0124087,0.00721518
U112,B1,ZN,OAI22_X1,negative_unate,0.0079526,0.0062867,0.0138953,0.00618455
U112,B2,ZN,OAI22_X1,negative_unate,0.00968176,0.00831243,0.0139239,0.00797087
U113,A,ZN,INV_X1,negative_unate,0.0047073,0.00479582,0.0033082,0.00483339
U114,A1,ZN,AND2_X1,positive_unate,0.00629279,0.00488544,0.00494377,0.00283934
U114,A2,ZN,AND2_X1,positive_unate,0.00749628,0.00710932,0.0049541,0.00292376
U115,A,ZN,XNOR2_X1,positive_unate,0.00720157,0.00650076,0.00594227,0.00588852
U115,A,ZN,XNOR2_X1,negative_unate,0.00491221,0.00258091,0.00936746,0.00467528
U115,B,ZN,XNOR2_X1,positive_unate,0.00765057,0.00676925,0.00593867,0.00500891
U115,B,ZN,XNOR2_X1,negative_unate,0.00558319,0.00321295,0.00943483,0.00549409
U116,A1,ZN,OAI22_X1,negative_unate,0.00743005,0.0059977,0.011182,0.00555573
U116,A2,ZN,OAI22_X1,negative_unate,0.00620625,0.00622028,0.00989583,0.00594104
U116,B1,ZN,OAI22_X1,negative_unate,0.00912893,0.00851849,0.0125334,0.00769695
U116,B2,ZN,OAI22_X1,negative_unate,0.00747201,0.00633368,0.0113456,0.00566498
U117,A1,ZN,NOR2_X1,negative_unate,0.00599429,0.00305989,0.00944901,0.00298621
U117,A2,ZN,NOR2_X1,negative_unate,0.0067215,0.00347297,0.00934946,0.00342163
U118,A,CO,FA_X1,positive_unate,0.0117628,0.0156181,0.00559862,0.00428587
U118,A,S,FA_X1,positive_unate,0.0120501,0.0197946,0.00528686,0.00507858
U118,A,S,FA_X1,negative_unate,0.0213154,0.0197203,0.00547268,0.00388304
U118,B,CO,FA_X1,positive_unate,0.0101844,0.0144176,0.00507417,0.00431166
U118,B,S,FA_X1,positive_unate,0.009002,0.0180845,0.0049066,0.00507873
U118,B,S,FA_X1,negative_unate,0.0201138,0.0190662,0.00548215,0.0041063
U118,CI,CO,FA_X1,positive_unate,0.011877,0.0140422,0.00513729,0.00506125
U118,CI,S,FA_X1,positive_unate,0.0102377,0.0175056,0.0053734,0.0050755
U118,CI,S,FA_X1,negative_unate,0.0200918,0.0206913,0.00503001,0.00410743
U119,A,ZN,XNOR2_X1,positive_unate,0.00641691,0.00557957,0.00421391,0.00398469
U119,A,ZN,XNOR2_X1,negative_unate,0.0031321,0.00165149,0.00565265,0.00273638
U119,B,ZN,XNOR2_X1,positive_unate,0.00686843,0.00583159,0.00421103,0.00309205
U119,B,ZN,XNOR2_X1,negative_unate,0.00381928,0.00227875,0.00574475,0.00355607
U12,A1,ZN,NAND2_X1,negative_unate,0.00332965,0.00337347,0.00436459,0.00495682
U12,A2,ZN,NAND2_X1,negative_unate,0.00438398,0.00385714,0.00509461,0.00491909
U120,A1,ZN,OAI22_X1,negative_unate,0.00812738,0.00636664,0.0125492,0.00627267
U120,A2,ZN,OAI22_X1,negative_unate,0.00636309,0.00556266,0.0112569,0.00641313
U120,B1,ZN,OAI22_X1,negative_unate,0.00981707,0.00891787,0.0139113,0.00838238
U120,B2,ZN,OAI22_X1,negative_unate,0.008157,0.00669584,0.0127595,0.00639277
U121,A,ZN,XNOR2_X1,positive_unate,0.00720423,0.00650388,0.00594813,0.00589498
U121,A,ZN,XNOR2_X1,negative_unate,0.00491825,0.00258406,0.00938005,0.00468185
U121,B,ZN,XNOR2_X1,positive_unate,0.00765322,0.00677242,0.00594452,0.00501541
U121,B,ZN,XNOR2_X1,negative_unate,0.00558917,0.00321612,0.00944734,0.00550066
U122,A1,ZN,OAI22_X1,negative_unate,0.0100643,0.00762554,0.0147538,0.00797689
U122,A2,ZN,OAI22_X1,negative_unate,0.0072778,0.00678667,0.0120975,0.00705752
U122,B1,ZN,OAI22_X1,negative_unate,0.00780268,0.00620699,0.0135856,0.00602425
U122,B2,ZN,OAI22_X1,negative_unate,0.00953087,0.00823044,0.0136145,0.00781445
U123,A1,ZN,OR2_X2,positive_unate,0.00477872,0.00856978,0.00244648,0.00244272
U123,A2,ZN,OR2_X2,positive_unate,0.00508906,0.00864937,0.00248011,0.00244215
U124,A,CO,HA_X1,positive_unate,0.00934139,0.00755769,0.00489284,0.00274005
U124,A,S,HA_X1,positive_unate,0.0112139,0.0115289,0.0107665,0.00466973
U124,A,S,HA_X1,negative_unate,0.00702887,0.00602237,0.00974775,0.00660332
U124,B,CO,HA_X1,positive_unate,0.00962336,0.00808388,0.00490424,0.00279365
U124,B,S,HA_X1,positive_unate,0.0114872,0.0124784,0.00946303,0.00460484
U124,B,S,HA_X1,negative_unate,0.00807701,0.00610214,0.0108881,0.00614726
U125,A,ZN,INV_X1,negative_unate,0.00332138,0.00216736,0.00661864,0.0036983
U126,A1,ZN,OR2_X1,positive_unate,0.00351381,0.00799582,0.00245541,0.00271931
U126,A2,ZN,OR2_X1,positive_unate,0.00586897,0.00984866,0.00255634,0.00272105
U127,A1,ZN,OAI22_X1,negative_unate,0.00847194,0.00654894,0.0132247,0.00662692
U127,A2,ZN,OAI22_X1,negative_unate,0.00662209,0.00598304,0.0119505,0.00682949
U127,B1,ZN,OAI22_X1,negative_unate,0.00688611,0.00451673,0.0134402,0.00570289
U127,B2,ZN,OAI22_X1,negative_unate,0.0109307,0.010082,0.0141969,0.009332
U128,A1,ZN,NOR2_X1,negative_unate,0.00640606,0.0045132,0.00954617,0.00389565
U128,A2,ZN,NOR2_X1,negative_unate,0.00795221,0.00548577,0.00945486,0.00506277
U129,A,ZN,XNOR2_X1,positive_unate,0.00720423,0.00650388,0.00594813,0.00589498
U129,A,ZN,XNOR2_X1,negative_unate,0.00491825,0.00258406,0.00938005,0.00468185
U129,B,ZN,XNOR2_X1,positive_unate,0.00765322,0.00677242,0.00594452,0.00501541
U129,B,ZN,XNOR2_X1,negative_unate,0.00558917,0.00321612,0.00944734,0.00550066
U13,A,ZN,OAI21_X1,negative_unate,0.00375981,0.00430968,0.00473809,0.00397809
U13,B1,ZN,OAI21_X1,negative_unate,0.00473802,0.00381551,0.00588114,0.00354595
U13,B2,ZN,OAI21_X1,negative_unate,0.00557517,0.00459163,0.00581413,0.00435248
U130,A1,ZN,OAI22_X1,negative_unate,0.00918212,0.00714244,0.0130946,0.00710203
U130,A2,ZN,OAI22_X1,negative_unate,0.00641794,0.00633419,0.010328,0.0061608
U130,B1,ZN,OAI22_X1,negative_unate,0.00695003,0.00575363,0.0118246,0.00511255
U130,B2,ZN,OAI22_X1,negative_unate,0.00867265,0.00776412,0.0118548,0.00692484
U131,A,ZN,INV_X1,negative_unate,0.00531069,0.00552879,0.00408421,0.00625482
U132,A1,ZN,AND2_X1,positive_unate,0.00584268,0.00460145,0.00397435,0.00227587
U132,A2,ZN,AND2_X1,positive_unate,0.0072216,0.00729613,0.00398782,0.00236371
U133,A1,ZN,OR2_X1,positive_unate,0.00738979,0.0103859,0.00428413,0.00368536
U133,A2,ZN,OR2_X1,positive_unate,0.00587529,0.00997987,0.00423926,0.00367153
U134,A1,ZN,OAI22_X1,negative_unate,0.00918212,0.00714244,0.0130946,0.00710203
U134,A2,ZN,OAI22_X1,negative_unate,0.00477653,0.00372382,0.0101482,0.00551537
U134,B1,ZN,OAI22_X1,negative_unate,0.00695003,0.00575363,0.0118246,0.00511255
U134,B2,ZN,OAI22_X1,negative_unate,0.00867265,0.00776412,0.0118548,0.00692484
U135,A1,ZN,OR2_X1,positive_unate,0.00349923,0.00798597,0.00242321,0.0027012
U135,A2,ZN,OR2_X1,positive_unate,0.00630869,0.0101013,0.00253167,0.0027041
U136,A1,ZN,NAND2_X1,negative_unate,0.00274759,0.00280775,0.00351335,0.00404608
U136,A2,ZN,NAND2_X1,negative_unate,0.00806144,0.00588535,0.00738366,0.0058537
U137,A1,ZN,NAND2_X1,negative_unate,0.00421605,0.005311,0.00404557,0.0056945
U137,A2,ZN,NAND2_X1,negative_unate,0.00428766,0.00419241,0.00440524,0.00428913
U138,A,ZN,INV_X1,negative_unate,0.00440507,0.00292906,0.0054878,0.00335873
U139,A1,ZN,NAND2_X1,negative_unate,0.00455879,0.00573262,0.00477491,0.00647875
U139,A2,ZN,NAND2_X1,negative_unate,0.00343902,0.00380886,0.00477045,0.00487348
U14,A1,ZN,AOI22_X1,negative_unate,0.00385847,0.00332273,0.00443555,0.00341835
U14,A2,ZN,AOI22_X1,negative_unate,0.00384415,0.00264267,0.00509093,0.00295774
U14,B1,ZN,AOI22_X1,negative_unate,0.00519864,0.00527776,0.00572695,0.00488219
U14,B2,ZN,AOI22_X1,negative_unate,0.00604472,0.0052719,0.00672502,0.00471823
U140,A,ZN,INV_X1,negative_unate,0.00348109,0.0022816,0.00304508,0.00194943
U141,A,ZN,AOI21_X1,negative_unate,0.00582701,0.0034047,0.00981669,0.00399225
U141,B1,ZN,AOI21_X1,negative_unate,0.00676199,0.00429864,0.0114002,0.00605267
U141,B2,ZN,AOI21_X1,negative_unate,0.00776731,0.00478041,0.0126116,0.00598441
U142,A1,ZN,NAND2_X1,negative_unate,0.00440266,0.00538499,0.00473892,0.00594442
U142,A2,ZN,NAND2_X1,negative_unate,0.00582603,0.00587262,0.00553801,0.0061072
U143,A,ZN,OAI21_X1,negative_unate,0.00520478,0.00558499,0.0074088,0.00683642
