gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NAND2X1,negative_unate,930045,803787,592422,352895
U10,A2,Y,NAND2X1,negative_unate,1.29754e+06,1.05488e+06,1.36146e+06,423763
U100,A1,Y,AND2X1,positive_unate,1.81707e+06,2.04421e+06,892857,585455
U100,A2,Y,AND2X1,positive_unate,2.19907e+06,2.45808e+06,1.056e+06,753248
U101,A,Y,INVX1,negative_unate,-1.16314e+06,708025,355906,11789
U102,A1,Y,AND2X1,positive_unate,1.88857e+06,2.03711e+06,1.00206e+06,590099
U102,A2,Y,AND2X1,positive_unate,2.21272e+06,2.4613e+06,1.05886e+06,753116
U103,A,Y,INVX1,negative_unate,-1.16286e+06,709794,355905,11763.8
U104,A1,Y,AND2X1,positive_unate,1.83084e+06,2.04606e+06,892269,586186
U104,A2,Y,AND2X1,positive_unate,2.20202e+06,2.46094e+06,1.06355e+06,753992
U105,A,Y,INVX1,negative_unate,-1.16488e+06,712697,355886,11721.9
U106,A1,Y,AND2X1,positive_unate,1.83002e+06,2.0461e+06,890760,586162
U106,A2,Y,AND2X1,positive_unate,2.202e+06,2.46093e+06,1.06353e+06,754001
U107,A,Y,INVX1,negative_unate,-1.16493e+06,712686,355866,11719
U108,A1,Y,AND2X1,positive_unate,1.81834e+06,2.04365e+06,894928,585694
U108,A2,Y,AND2X1,positive_unate,2.19564e+06,2.43433e+06,1.05781e+06,818778
U109,A,Y,INVX1,negative_unate,-1.30287e+06,709367,362470,12386.5
U11,A1,Y,XOR2X1,positive_unate,2.33244e+06,3.01652e+06,800571,1.04163e+06
U11,A1,Y,XOR2X1,negative_unate,5.74325e+06,4.33594e+06,1.31304e+06,952832
U11,A2,Y,XOR2X1,positive_unate,2.26278e+06,2.91366e+06,1.24068e+06,835452
U11,A2,Y,XOR2X1,negative_unate,5.59275e+06,4.5132e+06,1.03766e+06,841801
U110,A1,Y,AND2X1,positive_unate,1.8871e+06,2.03733e+06,999306,589994
U110,A2,Y,AND2X1,positive_unate,2.21269e+06,2.46129e+06,1.05882e+06,753112
U111,A,Y,INVX1,negative_unate,-1.17474e+06,709550,348122,11165.9
U112,A1,Y,AND2X1,positive_unate,1.8862e+06,2.03735e+06,997596,589985
U112,A2,Y,AND2X1,positive_unate,2.21269e+06,2.46129e+06,1.05882e+06,753112
U113,A,Y,INVX1,negative_unate,-1.17477e+06,709550,348095,11162.9
U114,A1,Y,XNOR2X1,positive_unate,5.61391e+06,5.78175e+06,564078,700116
U114,A1,Y,XNOR2X1,negative_unate,3.95557e+06,3.16692e+06,644020,554530
U114,A2,Y,XNOR2X1,positive_unate,5.07801e+06,6.38352e+06,671850,589868
U114,A2,Y,XNOR2X1,negative_unate,3.86319e+06,3.2434e+06,622325,612830
U115,A,Y,INVX1,negative_unate,614579,56033.1,403411,22955.8
U116,A,Y,INVX1,negative_unate,614458,56026.9,403266,22949.5
U117,A,Y,INVX1,negative_unate,589039,54328.1,372741,21217.9
U118,A,Y,INVX1,negative_unate,608163,55605.1,395707,22519.6
U119,A1,Y,NAND2X1,negative_unate,917900,803157,578717,352965
U119,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.02719e+06,1.34095e+06,398346
U12,A1,Y,NAND2X1,negative_unate,941907,791952,606284,345534
U12,A2,Y,NAND2X1,negative_unate,1.30943e+06,1.05919e+06,1.37495e+06,425268
U120,A1,Y,NAND2X1,negative_unate,919413,784614,578642,341875
U120,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.02719e+06,1.34095e+06,398346
U121,A1,Y,XOR2X1,positive_unate,2.31636e+06,2.987e+06,788631,1.05901e+06
U121,A1,Y,XOR2X1,negative_unate,4.92431e+06,4.49779e+06,1.38184e+06,937106
U121,A2,Y,XOR2X1,positive_unate,2.24379e+06,2.91021e+06,1.21585e+06,828406
U121,A2,Y,XOR2X1,negative_unate,5.57831e+06,4.5206e+06,1.02765e+06,809405
U122,A,Y,INVX1,negative_unate,589062,54330.2,372769,21220
U123,A,Y,INVX1,negative_unate,601923,55187.9,388213,22094.4
U124,A1,Y,XOR2X1,positive_unate,2.3139e+06,2.9864e+06,789826,1.06125e+06
U124,A1,Y,XOR2X1,negative_unate,4.91694e+06,4.57029e+06,1.37868e+06,928685
U124,A2,Y,XOR2X1,positive_unate,2.29223e+06,2.9053e+06,1.29066e+06,833619
U124,A2,Y,XOR2X1,negative_unate,5.5888e+06,4.42016e+06,1.02631e+06,1.0122e+06
U125,A1,Y,NAND2X1,negative_unate,836878,846650,582747,378819
U125,A2,Y,NAND2X1,negative_unate,1.28606e+06,1.0517e+06,1.34908e+06,423160
