gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U100,A,Y,INVx1_ASAP7_6t_R,negative_unate,10.1619,9.37734,9.60736,8.84272
U101,A,Y,INVxp5_ASAP7_6t_R,negative_unate,17.1292,16.905,19.2252,18.0682
U102,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,25.9909,27.2771,17.4669,10.1739
U102,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,17.739,19.8471,19.3861,21.553
U102,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.1276,24.4002,16.5127,9.57428
U102,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,15.8332,14.2451,18.7786,16.03
U103,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,25.9484,27.2243,17.4667,10.1656
U103,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,17.6974,19.7973,19.3494,21.4886
U103,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.1691,24.7421,16.5155,9.59037
U103,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,16.1984,14.2824,18.9519,16.0696
U104,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.5224,25.7634,17.5674,9.93459
U104,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,16.5457,17.8405,18.3349,19.2561
U104,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.3926,25.0412,16.5305,9.64298
U104,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,16.5222,14.4831,19.194,16.2827
U105,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,25.9219,27.2243,17.4665,10.1656
U105,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,17.6974,19.7662,19.3494,21.4485
U105,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.1965,24.5216,16.5173,9.57848
U105,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,15.9627,14.307,18.8366,16.0957
U106,A,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,25.9449,27.2243,17.4666,10.1656
U106,A,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,17.6974,19.7932,19.3494,21.4833
U106,B,Y,XOR2xp5r_ASAP7_6t_R,positive_unate,24.1691,24.7421,16.5155,9.59037
U106,B,Y,XOR2xp5r_ASAP7_6t_R,negative_unate,16.1984,14.2824,18.9519,16.0696
U107,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.3416,14.1826,22.7185,16.591
U107,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.8975,13.3606,22.0546,17.0732
U107,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,13.8574,18.5294,15.58,20.6063
U107,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,13.6952,15.2794,14.3451,16.5464
U107,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,13.761,17.3362,14.2351,19.8664
U107,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,13.8574,18.5294,15.58,20.6063
U108,A,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,16.1391,15.0144,17.7465,18.3024
U108,B,Y,NAND2xp5R_ASAP7_6t_R,negative_unate,14.6655,17.8578,15.8572,21.136
U109,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,17.7755,12.98,20.2153,13.8029
U109,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,13.3743,11.5251,17.258,13.287
U109,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.88852,10.9205,9.55259,12.614
U109,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.79495,8.56851,8.24956,9.1182
U109,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.84149,9.96899,8.21685,11.6784
U109,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,7.88852,10.9205,9.55259,12.614
U110,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.1095,11.0918,14.1489,11.7832
U111,A,Y,INVxp5_ASAP7_6t_R,negative_unate,12.709,10.0988,14.9756,10.9991
U112,A,Y,INVx1_ASAP7_6t_R,negative_unate,13.4295,12.2838,14.6411,12.826
U113,A1,Y,OAI21xp5_ASAP7_6t_R,negative_unate,21.9194,17.1683,33.656,23.8414
U113,A2,Y,OAI21xp5_ASAP7_6t_R,negative_unate,22.3804,18.379,33.8682,25.2847
U113,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.3463,20.5633,19.3813,26.0839
U113,B,Y,OAI21xp5_ASAP7_6t_R,negative_unate,15.2083,16.945,18.1479,20.1074
