gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NOR2X1,negative_unate,1.1627e+06,769079,972276,329806
U10,A2,Y,NOR2X1,negative_unate,1.16443e+06,523703,976007,367519
U11,A,Y,INVX1,negative_unate,582648,53902.6,365066,20784.2
U12,A1,Y,AND2X1,positive_unate,1.90257e+06,2.0349e+06,1.03332e+06,589121
U12,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U13,A,Y,INVX1,negative_unate,-1.18521e+06,704991,340160,10617.7
U14,A,Y,INVX1,negative_unate,-1.27764e+06,712622,339241,10501.7
U15,A1,Y,AND2X1,positive_unate,1.87834e+06,2.03514e+06,992940,589323
U15,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U16,A,Y,INVX1,negative_unate,-1.16081e+06,705441,356113,11841
U17,A1,Y,AND2X1,positive_unate,1.88076e+06,2.0351e+06,996886,589344
U17,A2,Y,AND2X1,positive_unate,2.20711e+06,2.45843e+06,1.05182e+06,752365
U18,A,Y,INVX1,negative_unate,-1.17299e+06,705218,348140,11229.7
U19,A,Y,INVX1,negative_unate,608357,55616.3,395939,22531
U20,A1,Y,NAND2X1,negative_unate,917906,803171,578725,352972
U20,A2,Y,NAND2X1,negative_unate,1.28204e+06,1.0272e+06,1.34096e+06,398348
U21,A1,Y,NAND2X1,negative_unate,882182,846919,573286,379333
U21,A2,Y,NAND2X1,negative_unate,1.27999e+06,1.04906e+06,1.34191e+06,422021
U22,A,Y,INVX1,negative_unate,576217,53473.4,357343,20346.7
U23,A1,Y,NAND2X1,negative_unate,882099,847249,573291,379530
U23,A2,Y,NAND2X1,negative_unate,1.27984e+06,1.04845e+06,1.34141e+06,421521
U24,A1,Y,AND2X1,positive_unate,896585,1.85343e+06,1.22491e+06,550013
U24,A2,Y,AND2X1,positive_unate,2.588e+06,2.23815e+06,346948,713726
U25,A1,Y,NAND2X1,negative_unate,917914,803175,578734,352975
U25,A2,Y,NAND2X1,negative_unate,1.288e+06,1.0519e+06,1.3557e+06,423321
U26,A1,Y,AND2X1,positive_unate,1.45728e+06,1.86275e+06,477437,538515
U26,A2,Y,AND2X1,positive_unate,2.5832e+06,2.23813e+06,347852,713604
U27,A1,Y,OR2X1,positive_unate,1.39846e+06,2.11583e+06,474107,616032
U27,A2,Y,OR2X1,positive_unate,1.67378e+06,2.11465e+06,426843,615257
U28,A1,Y,NAND2X1,negative_unate,864767,805310,574157,354484
U28,A2,Y,NAND2X1,negative_unate,1.27999e+06,1.04906e+06,1.34191e+06,422021
U29,A1,Y,NAND2X1,negative_unate,887782,848962,580236,380179
U29,A2,Y,NAND2X1,negative_unate,1.28205e+06,1.0272e+06,1.34097e+06,398350
U30,A1,Y,NAND2X1,negative_unate,881933,847908,573299,379924
U30,A2,Y,NAND2X1,negative_unate,1.27999e+06,1.04906e+06,1.34191e+06,422021
U31,A1,Y,NAND2X1,negative_unate,885825,849056,580322,380250
U31,A2,Y,NAND2X1,negative_unate,1.28565e+06,1.04999e+06,1.34768e+06,421779
U32,A1,Y,NAND2X1,negative_unate,880308,847241,573380,379526
U32,A2,Y,NAND2X1,negative_unate,1.27984e+06,1.04845e+06,1.34141e+06,421521
U5,A1,Y,AND2X1,positive_unate,1.81791e+06,2.04367e+06,894225,585684
U5,A2,Y,AND2X1,positive_unate,2.1836e+06,2.4441e+06,1.06414e+06,791835
U6,A1,Y,NAND2X1,negative_unate,907916,834473,600850,370665
U6,A2,Y,NAND2X1,negative_unate,1.30002e+06,1.03441e+06,1.36157e+06,401458
U7,A1,Y,NAND2X1,negative_unate,913210,798837,571735,350618
U7,A2,Y,NAND2X1,negative_unate,1.37017e+06,1.12456e+06,1.6524e+06,483739
U8,A1,Y,NAND2X1,negative_unate,893777,849368,587144,380066
U8,A2,Y,NAND2X1,negative_unate,1.29431e+06,1.05635e+06,1.36365e+06,425953
U9,A1,Y,NAND2X1,negative_unate,923702,803337,585660,352843
U9,A2,Y,NAND2X1,negative_unate,1.28804e+06,1.0296e+06,1.34783e+06,399385
