gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A1,ZN,NAND2_X1,negative_unate,0.0244993,0.0259379,0.0150816,0.0161882
U1000,A2,ZN,NAND2_X1,negative_unate,0.0239308,0.0207384,0.0161864,0.0111397
U1001,A,ZN,OAI21_X1,negative_unate,0.0244071,0.0212481,0.0142685,0.00981717
U1001,A,ZN,OAI21_X1,negative_unate,0.0240659,0.0184385,0.012478,0.00838078
U1001,A,ZN,OAI21_X1,negative_unate,0.0251281,0.0171061,0.0128679,0.00728029
U1001,B1,ZN,OAI21_X1,negative_unate,0.0322572,0.0205833,0.0209516,0.0135835
U1001,B2,ZN,OAI21_X1,negative_unate,0.0367138,0.0253102,0.0209862,0.015729
U1002,A,ZN,AOI21_X1,negative_unate,0.0655179,0.0273529,0.0447671,0.0153529
U1002,A,ZN,AOI21_X1,negative_unate,0.0788871,0.026334,0.05692,0.0151354
U1002,A,ZN,AOI21_X1,negative_unate,0.0844522,0.0264695,0.060009,0.0161859
U1002,B1,ZN,AOI21_X1,negative_unate,0.0712836,0.0414263,0.056921,0.0244271
U1002,B2,ZN,AOI21_X1,negative_unate,0.0740096,0.0343857,0.0599977,0.0212457
U1003,A,CO,HA_X1,positive_unate,0.034365,0.028541,0.0145702,0.00839047
U1003,A,S,HA_X1,positive_unate,0.0581283,0.0520944,0.0356932,0.0139927
U1003,A,S,HA_X1,negative_unate,0.0388022,0.0153106,0.0327509,0.0113309
U1003,B,CO,HA_X1,positive_unate,0.0359379,0.0311086,0.0145699,0.00858903
U1003,B,S,HA_X1,positive_unate,0.0559161,0.0560861,0.0327678,0.0139317
U1003,B,S,HA_X1,negative_unate,0.0433084,0.0166029,0.035673,0.0113277
U1004,A1,ZN,NOR2_X1,negative_unate,0.0526451,0.0223267,0.0403757,0.014491
U1004,A2,ZN,NOR2_X1,negative_unate,0.0553971,0.0185479,0.0403768,0.0103313
U1005,A1,ZN,NAND2_X1,negative_unate,0.0343538,0.0358237,0.0240921,0.0214164
U1005,A2,ZN,NAND2_X1,negative_unate,0.0338279,0.028637,0.0255056,0.0175364
U1006,A,CO,HA_X1,positive_unate,0.0322032,0.0271926,0.0127527,0.00759751
U1006,A,S,HA_X1,positive_unate,0.0581283,0.0520944,0.0356932,0.0139927
U1006,A,S,HA_X1,negative_unate,0.0388022,0.0153106,0.0327509,0.0113309
U1006,B,CO,HA_X1,positive_unate,0.0392504,0.0341726,0.0127673,0.00781015
U1006,B,S,HA_X1,positive_unate,0.0626946,0.0599067,0.0327675,0.0139056
U1006,B,S,HA_X1,negative_unate,0.0465103,0.0223861,0.0356664,0.0116963
U1007,A1,ZN,OR2_X1,positive_unate,0.0339934,0.0507867,0.0116987,0.0111618
U1007,A2,ZN,OR2_X1,positive_unate,0.0310125,0.0533994,0.0115428,0.0111585
U1008,A1,ZN,NAND2_X1,negative_unate,0.0278386,0.0286871,0.0184081,0.0172695
U1008,A2,ZN,NAND2_X1,negative_unate,0.0272828,0.0233611,0.0196939,0.013659
U1009,A,ZN,INV_X1,negative_unate,0.0156507,0.00783031,0.00840701,0.00586088
U1010,A,CO,HA_X1,positive_unate,0.034365,0.028541,0.0145702,0.00839047
U1010,A,S,HA_X1,positive_unate,0.0534719,0.0508332,0.0312166,0.0132189
U1010,A,S,HA_X1,negative_unate,0.0339185,0.0137731,0.028306,0.0100033
U1010,B,CO,HA_X1,positive_unate,0.0359379,0.0311086,0.0145699,0.00858903
U1010,B,S,HA_X1,positive_unate,0.0510676,0.0548226,0.0283238,0.0131573
