gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U10,A1,Y,NAND2X1,negative_unate,882632,808003,594916,355378
U10,A2,Y,NAND2X1,negative_unate,1.39008e+06,1.12917e+06,1.67367e+06,484257
U100,A1,Y,AND2X1,positive_unate,1.8192e+06,2.0436e+06,896333,585714
U100,A2,Y,AND2X1,positive_unate,2.19912e+06,2.45808e+06,1.05598e+06,753239
U101,A,Y,INVX1,negative_unate,-1.16312e+06,708012,355903,11789.6
U102,A1,Y,AND2X1,positive_unate,1.81898e+06,2.04417e+06,895976,585471
U102,A2,Y,AND2X1,positive_unate,2.19892e+06,2.45805e+06,1.05608e+06,753305
U103,A,Y,INVX1,negative_unate,-1.16328e+06,708074,355904,11788.3
U104,A1,Y,AND2X1,positive_unate,1.88184e+06,2.03488e+06,998650,589438
U104,A2,Y,AND2X1,positive_unate,2.19888e+06,2.45805e+06,1.05611e+06,753312
U105,A,Y,INVX1,negative_unate,-1.16329e+06,708089,355904,11788
U106,A1,Y,AND2X1,positive_unate,1.81877e+06,2.04414e+06,895623,585485
U106,A2,Y,AND2X1,positive_unate,2.19888e+06,2.45805e+06,1.05611e+06,753314
U107,A,Y,INVX1,negative_unate,-1.1633e+06,708089,355904,11788
U108,A1,Y,AND2X1,positive_unate,1.81834e+06,2.04365e+06,894925,585694
U108,A2,Y,AND2X1,positive_unate,2.19888e+06,2.45805e+06,1.05611e+06,753314
U109,A,Y,INVX1,negative_unate,-1.1633e+06,708089,355904,11788
U11,A1,Y,OR2X1,positive_unate,2.15186e+06,2.09792e+06,360944,601787
U11,A2,Y,OR2X1,positive_unate,1.73569e+06,2.08265e+06,432136,591400
U110,A1,Y,AND2X1,positive_unate,1.83086e+06,2.04606e+06,892291,586179
U110,A2,Y,AND2X1,positive_unate,2.202e+06,2.46094e+06,1.06359e+06,754007
U111,A,Y,INVX1,negative_unate,-1.17714e+06,712498,347905,11107.6
U112,A1,Y,XNOR2X1,positive_unate,5.84814e+06,6.00668e+06,1.25138e+06,767696
U112,A1,Y,XNOR2X1,negative_unate,4.35939e+06,3.34989e+06,1.17052e+06,608036
U112,A2,Y,XNOR2X1,positive_unate,5.97257e+06,6.58427e+06,1.16323e+06,639133
U112,A2,Y,XNOR2X1,negative_unate,4.29022e+06,3.46355e+06,1.14912e+06,709247
U113,A,Y,INVX1,negative_unate,-1.22112e+06,828605,339808,8768
U114,A1,Y,XNOR2X1,positive_unate,5.85141e+06,6.00703e+06,1.24943e+06,767163
