gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A1,ZN,NOR2_X1,negative_unate,0.0303798,0.0106311,0.0218996,0.00594754
U1000,A2,ZN,NOR2_X1,negative_unate,0.0421347,0.0162493,0.0226609,0.0111603
U1001,A,ZN,INV_X1,negative_unate,0.0232215,0.0045818,0.0135375,0.0180443
U1002,A1,ZN,AND2_X1,positive_unate,0.031169,0.0292166,0.00981993,0.00633679
U1002,A2,ZN,AND2_X1,positive_unate,0.0327475,0.0300553,0.00981779,0.00653282
U1003,A,ZN,INV_X1,negative_unate,0.015206,0.0102429,0.00863361,0.00699376
U1004,A,ZN,OAI21_X1,negative_unate,0.0335937,0.0281548,0.0245118,0.0170272
U1004,A,ZN,OAI21_X1,negative_unate,0.0332383,0.0252628,0.021936,0.0152326
U1004,A,ZN,OAI21_X1,negative_unate,0.0342798,0.0214947,0.0224876,0.0119415
U1004,B1,ZN,OAI21_X1,negative_unate,0.0526076,0.0239757,0.0408935,0.0152904
U1004,B2,ZN,OAI21_X1,negative_unate,0.0555787,0.0258572,0.0408925,0.017062
U1005,A,ZN,INV_X1,negative_unate,0.0350748,0.0237061,0.020467,0.0207584
U1006,A,ZN,AOI21_X1,negative_unate,0.0315888,0.0134679,0.0178238,0.00725197
U1006,A,ZN,AOI21_X1,negative_unate,0.0365654,0.0122665,0.0216812,0.00703544
U1006,A,ZN,AOI21_X1,negative_unate,0.0419962,0.0124114,0.0245632,0.00788576
U1006,B1,ZN,AOI21_X1,negative_unate,0.0303911,0.018041,0.0216103,0.0100861
U1006,B2,ZN,AOI21_X1,negative_unate,0.0363821,0.018246,0.0245166,0.00870388
U1007,A1,ZN,NOR2_X1,negative_unate,0.0305059,0.00982867,0.0219001,0.00538365
U1007,A2,ZN,NOR2_X1,negative_unate,0.0421347,0.0162493,0.0226609,0.0111603
U1008,A1,ZN,NOR2_X1,negative_unate,0.034117,0.0126863,0.0220113,0.00780683
U1008,A2,ZN,NOR2_X1,negative_unate,0.0421347,0.0162493,0.0226609,0.0111603
U1009,A1,ZN,OR2_X1,positive_unate,0.0279948,0.0482432,0.00844727,0.00962473
U1009,A2,ZN,OR2_X1,positive_unate,0.026837,0.0514274,0.00846078,0.00962212
U1010,A1,ZN,NOR2_X1,negative_unate,0.031872,0.01066,0.0219055,0.00596783
U1010,A2,ZN,NOR2_X1,negative_unate,0.0421347,0.0162493,0.0226609,0.0111603
U1011,A1,ZN,AND2_X1,positive_unate,0.0327945,0.0291204,0.00944735,0.00641786
U1011,A2,ZN,AND2_X1,positive_unate,0.0378995,0.0360016,0.00965721,0.0066344
U1012,A1,ZN,AND2_X1,positive_unate,0.0494764,0.0419529,0.0200388,0.0106481
U1012,A2,ZN,AND2_X1,positive_unate,0.0576879,0.058344,0.0204707,0.0116491
U1013,A1,ZN,OR2_X1,positive_unate,0.0212836,0.0434169,0.00658361,0.00871539
U1013,A2,ZN,OR2_X1,positive_unate,0.0240777,0.0481918,0.00677778,0.00871512
U1014,A1,ZN,AND3_X1,positive_unate,0.0588378,0.0364906,0.0141024,0.00786317
U1014,A2,ZN,AND3_X1,positive_unate,0.0535741,0.040294,0.0136016,0.00806245
U1014,A3,ZN,AND3_X1,positive_unate,0.0531906,0.0430654,0.0136378,0.00827875
U1015,A,ZN,INV_X1,negative_unate,0.0144032,0.00746981,0.00783093,0.0109596
U1016,A1,ZN,OR2_X1,positive_unate,0.0277396,0.0475752,0.0114623,0.0109837
U1016,A2,ZN,OR2_X1,positive_unate,0.0288084,0.0534144,0.0115987,0.0109838
U1017,A1,ZN,AND2_X1,positive_unate,0.0364818,0.0331458,0.00985631,0.0064489
U1017,A2,ZN,AND2_X1,positive_unate,0.0341804,0.0313845,0.00971663,0.00662617
U1018,A1,ZN,OR2_X1,positive_unate,0.0307781,0.0528316,0.00894053,0.00974036
