gate,from,to,type,sense,delay_rise,delay_fall,trans_rise,trans_fall
U1000,A1,ZN,NAND2_X1,negative_unate,0.0125936,0.015811,0.0148053,0.021215
U1000,A2,ZN,NAND2_X1,negative_unate,0.0128992,0.0176282,0.0156185,0.0204043
U1001,A1,ZN,OAI21_X1,negative_unate,0.0151844,0.0136054,0.0218922,0.0182125
U1001,A2,ZN,OAI21_X1,negative_unate,0.0162882,0.0140323,0.0211086,0.0199646
U1001,B,ZN,OAI21_X1,negative_unate,0.0148551,0.0191284,0.0199421,0.0201152
U1002,A1,ZN,NAND2_X1,negative_unate,0.0126054,0.0158201,0.0148144,0.0212209
U1002,A2,ZN,NAND2_X1,negative_unate,0.0129047,0.0176412,0.0156222,0.0204084
U1003,A1,ZN,NAND2_X1,negative_unate,0.0110463,0.0145929,0.0119922,0.0174609
U1003,A2,ZN,NAND2_X1,negative_unate,0.010368,0.0161313,0.0117667,0.0155699
U1004,A1,ZN,NAND2_X1,negative_unate,0.00912583,0.0126156,0.0101658,0.0157958
U1004,A2,ZN,NAND2_X1,negative_unate,0.0111551,0.0140425,0.0123534,0.0146443
U1005,A1,ZN,NAND2_X1,negative_unate,0.012592,0.0158107,0.014804,0.0212148
U1005,A2,ZN,NAND2_X1,negative_unate,0.0129,0.0176282,0.015619,0.0204043
U1006,A1,ZN,NAND2_X1,negative_unate,0.0146234,0.0195324,0.0207105,0.0313494
U1006,A2,ZN,NAND2_X1,negative_unate,0.0182864,0.0224775,0.023614,0.0315276
U1007,A1,ZN,NAND2_X1,negative_unate,0.0103787,0.0129399,0.0124706,0.0182726
U1007,A2,ZN,NAND2_X1,negative_unate,0.0139589,0.0158874,0.0157246,0.0185167
U1008,A1,Z,OR2_X1,positive_unate,0.0122705,0.0190556,0.0110467,0.0119584
U1008,A2,Z,OR2_X1,positive_unate,0.0133915,0.0203817,0.0112666,0.0119678
U1009,A1,ZN,NOR2_X1,negative_unate,0.0142233,0.00897099,0.0221977,0.0101458
U1009,A2,ZN,NOR2_X1,negative_unate,0.0167557,0.0100105,0.022254,0.0117208
U1010,A1,ZN,NOR2_X1,negative_unate,0.0129852,0.00842935,0.0195847,0.00909772
U1010,A2,ZN,NOR2_X1,negative_unate,0.0155231,0.00946792,0.0195981,0.0106552
U1011,A1,ZN,NOR2_X1,negative_unate,0.0137157,0.00922246,0.0200782,0.00982592
U1011,A2,ZN,NOR2_X1,negative_unate,0.0155232,0.00946798,0.0195981,0.0106553
U1012,A1,ZN,NOR2_X1,negative_unate,0.0130596,0.00850919,0.0196349,0.00917103
U1012,A2,ZN,NOR2_X1,negative_unate,0.015591,0.00955731,0.0196151,0.0107242
U1013,A,CO,FA_X1,positive_unate,0.0356763,0.0320407,0.0154457,0.0141703
U1013,A,S,FA_X1,positive_unate,0.035902,0.0435586,0.0156459,0.0181312
U1013,A,S,FA_X1,negative_unate,0.0517487,0.0543511,0.0173574,0.0150455
U1013,B,CO,FA_X1,positive_unate,0.0336791,0.0309573,0.0160813,0.0141499
U1013,B,S,FA_X1,positive_unate,0.0361776,0.0425732,0.0152077,0.0181556
U1013,B,S,FA_X1,negative_unate,0.0501089,0.0542504,0.0168428,0.0154491
U1013,CI,CO,FA_X1,positive_unate,0.0328872,0.0292863,0.0174095,0.0139442
U1013,CI,S,FA_X1,positive_unate,0.0328722,0.0387291,0.0159938,0.0181233
U1013,CI,S,FA_X1,negative_unate,0.0495403,0.0533376,0.0154358,0.0154531
U1014,A,CO,FA_X1,positive_unate,0.0380654,0.0335875,0.0168846,0.0154193
U1014,A,S,FA_X1,positive_unate,0.0364923,0.0430225,0.0142582,0.0167224
U1014,A,S,FA_X1,negative_unate,0.051366,0.0548287,0.016019,0.0136986
U1014,B,CO,FA_X1,positive_unate,0.0345852,0.031856,0.0175551,0.015403
U1014,B,S,FA_X1,positive_unate,0.0351456,0.0414602,0.0138338,0.0167463
U1014,B,S,FA_X1,negative_unate,0.0490993,0.0531861,0.0154918,0.0141006
U1014,CI,CO,FA_X1,positive_unate,0.0338204,0.0301956,0.0188435,0.0151987
U1014,CI,S,FA_X1,positive_unate,0.0317835,0.0376363,0.0146009,0.0167161
U1014,CI,S,FA_X1,negative_unate,0.0486308,0.052254,0.0140716,0.0141054
U1015,A,CO,FA_X1,positive_unate,0.0380346,0.0334333,0.0168375,0.0153799
U1015,A,S,FA_X1,positive_unate,0.0374223,0.0440024,0.0156407,0.0181303
U1015,A,S,FA_X1,negative_unate,0.0522473,0.055763,0.0173579,0.0150486
U1015,B,CO,FA_X1,positive_unate,0.0345759,0.0317531,0.0175077,0.0153627
U1015,B,S,FA_X1,positive_unate,0.0360779,0.0424858,0.0152077,0.0181563
